County_State,County,State,SVI_CTGY,Metro_status,Census2019,FIPS,Census2019_65PlusPop,Census2019_18to64Pop
adams_pa,Adams County,PA,1.0,1.0,103009.0,42001,21730.0,60882.0
concho_tx,Concho County,TX,2.0,0.0,2726.0,48095,689.0,1540.0
deschutes_or,Deschutes County,OR,1.0,1.0,197692.0,41017,40480.0,118080.0
polk_ia,Polk County,IA,2.0,1.0,490161.0,19153,66091.0,303071.0
lake_sd,Lake County,SD,1.0,0.0,12797.0,46079,3029.0,7191.0
beaufort_sc,Beaufort County,SC,2.0,1.0,192122.0,45013,53808.0,103253.0
stevens_mn,Stevens County,MN,1.0,0.0,9805.0,27149,1702.0,6000.0
douglas_ga,Douglas County,GA,3.0,1.0,146343.0,13097,17366.0,91401.0
motley_tx,Motley County,TX,3.0,0.0,1200.0,48345,368.0,595.0
washington_tx,Washington County,TX,3.0,0.0,35882.0,48477,7889.0,20328.0
monroe_il,Monroe County,IL,1.0,1.0,34637.0,17133,6360.0,20647.0
eureka_nv,Eureka County,NV,1.0,0.0,2029.0,32011,332.0,1201.0
bracken_ky,Bracken County,KY,2.0,1.0,8303.0,21023,1428.0,4920.0
paulding_ga,Paulding County,GA,1.0,1.0,168667.0,13223,18389.0,106621.0
rosebud_mt,Rosebud County,MT,3.0,0.0,8937.0,30087,1472.0,4896.0
mineral_mt,Mineral County,MT,3.0,0.0,4397.0,30061,1300.0,2297.0
unknown_ks,Unknown County,KS,,,,UNK,,
wharton_tx,Wharton County,TX,4.0,0.0,41556.0,48481,7239.0,23605.0
marion_tn,Marion County,TN,3.0,1.0,28907.0,47115,5871.0,16960.0
prince edward_va,Prince Edward County,VA,3.0,0.0,22802.0,51147,3869.0,15285.0
tulare_ca,Tulare County,CA,4.0,1.0,466195.0,06107,54291.0,269798.0
clatsop_or,Clatsop County,OR,3.0,0.0,40224.0,41007,9428.0,23302.0
mills_tx,Mills County,TX,4.0,0.0,4873.0,48333,1416.0,2462.0
deuel_ne,Deuel County,NE,1.0,0.0,1794.0,31049,420.0,984.0
carson city_nv,Carson City,NV,4.0,1.0,55916.0,32510,11573.0,32995.0
furnas_ne,Furnas County,NE,1.0,0.0,4676.0,31065,1185.0,2452.0
coos_or,Coos County,OR,3.0,0.0,64487.0,41011,17093.0,35612.0
yuma_co,Yuma County,CO,3.0,0.0,10019.0,08125,1872.0,5402.0
alpine_ca,Alpine County,CA,3.0,0.0,1129.0,06003,298.0,631.0
piscataquis_me,Piscataquis County,ME,2.0,0.0,16785.0,23021,4594.0,9379.0
owsley_ky,Owsley County,KY,4.0,0.0,4415.0,21189,882.0,2531.0
north slope borough_ak,North Slope Borough,AK,3.0,0.0,9832.0,02185,736.0,6465.0
lawrence_al,Lawrence County,AL,2.0,1.0,32924.0,01079,6287.0,19544.0
webster_ky,Webster County,KY,4.0,0.0,12942.0,21233,2343.0,7578.0
gwinnett_ga,Gwinnett County,GA,2.0,1.0,936250.0,13135,97934.0,589308.0
scott_ms,Scott County,MS,4.0,0.0,28124.0,28123,4337.0,16276.0
barnwell_sc,Barnwell County,SC,4.0,0.0,20866.0,45011,3944.0,11985.0
petroleum_mt,Petroleum County,MT,1.0,0.0,487.0,30069,125.0,280.0
barrow_ga,Barrow County,GA,2.0,1.0,83240.0,13013,10604.0,51216.0
crockett_tx,Crockett County,TX,3.0,0.0,3464.0,48105,612.0,1992.0
clarke_va,Clarke County,VA,1.0,1.0,14619.0,51043,3194.0,8570.0
livingston_ky,Livingston County,KY,2.0,0.0,9194.0,21139,2068.0,5266.0
walsh_nd,Walsh County,ND,2.0,0.0,10641.0,38099,2292.0,5905.0
platte_ne,Platte County,NE,2.0,0.0,33470.0,31141,5905.0,18748.0
vermilion_il,Vermilion County,IL,4.0,1.0,75758.0,17183,15028.0,43050.0
terry_tx,Terry County,TX,4.0,0.0,12337.0,48445,1858.0,7121.0
pierce_nd,Pierce County,ND,1.0,0.0,3975.0,38069,945.0,2125.0
hancock_ms,Hancock County,MS,3.0,1.0,47632.0,28045,9842.0,28328.0
glasscock_tx,Glasscock County,TX,1.0,0.0,1409.0,48173,210.0,841.0
pine_mn,Pine County,MN,2.0,0.0,29579.0,27115,6358.0,17538.0
morehouse parish_la,Morehouse Parish,LA,4.0,0.0,24874.0,22067,4814.0,14034.0
meade_ks,Meade County,KS,2.0,0.0,4033.0,20119,788.0,2238.0
wells_in,Wells County,IN,1.0,1.0,28296.0,18179,5270.0,16067.0
niobrara_wy,Niobrara County,WY,2.0,0.0,2356.0,56027,550.0,1393.0
mecosta_mi,Mecosta County,MI,3.0,0.0,43453.0,26107,8098.0,27318.0
abbeville_sc,Abbeville County,SC,4.0,0.0,24527.0,45001,5483.0,14184.0
cass_in,Cass County,IN,3.0,0.0,37689.0,18017,6889.0,22178.0
marengo_al,Marengo County,AL,4.0,0.0,18863.0,01091,3749.0,10867.0
houston_al,Houston County,AL,3.0,1.0,105882.0,01069,19184.0,62410.0
mcpherson_ne,McPherson County,NE,1.0,0.0,494.0,31117,119.0,285.0
alexandria city_va,Alexandria city,VA,1.0,1.0,159428.0,51510,19395.0,111341.0
butler_ne,Butler County,NE,1.0,0.0,8016.0,31023,1708.0,4465.0
mitchell_ga,Mitchell County,GA,4.0,0.0,21863.0,13205,3687.0,13269.0
iredell_nc,Iredell County,NC,2.0,1.0,181806.0,37097,29513.0,111110.0
bradley_ar,Bradley County,AR,4.0,0.0,10763.0,05011,2070.0,6110.0
holt_ne,Holt County,NE,1.0,0.0,10067.0,31089,2214.0,5306.0
edgecombe_nc,Edgecombe County,NC,4.0,1.0,51472.0,37065,10509.0,29395.0
oliver_nd,Oliver County,ND,1.0,1.0,1959.0,38065,444.0,1020.0
clayton_ia,Clayton County,IA,1.0,0.0,17549.0,19043,4274.0,9568.0
washington_ny,Washington County,NY,2.0,1.0,61204.0,36115,12288.0,37526.0
unknown_id,Unknown County,ID,,,,UNK,,
lincoln_mn,Lincoln County,MN,1.0,0.0,5639.0,27081,1415.0,2904.0
harrison_tx,Harrison County,TX,3.0,0.0,66553.0,48203,11607.0,38360.0
denton_tx,Denton County,TX,1.0,1.0,887207.0,48121,93499.0,578214.0
traverse_mn,Traverse County,MN,2.0,0.0,3259.0,27155,828.0,1751.0
cleveland_ar,Cleveland County,AR,3.0,1.0,7956.0,05025,1705.0,4535.0
wells_nd,Wells County,ND,1.0,0.0,3834.0,38103,1101.0,1946.0
clarke_ia,Clarke County,IA,2.0,0.0,9395.0,19039,1807.0,5184.0
thomas_ne,Thomas County,NE,1.0,0.0,722.0,31171,191.0,368.0
yancey_nc,Yancey County,NC,3.0,0.0,18069.0,37199,4744.0,10038.0
granite_mt,Granite County,MT,1.0,0.0,3379.0,30039,1068.0,1818.0
lake_fl,Lake County,FL,3.0,1.0,367118.0,12069,99386.0,198354.0
gibson_tn,Gibson County,TN,3.0,0.0,49133.0,47053,8985.0,28347.0
grafton_nh,Grafton County,NH,1.0,0.0,89886.0,33009,19181.0,56363.0
decatur_ga,Decatur County,GA,4.0,0.0,26404.0,13087,4397.0,15599.0
live oak_tx,Live Oak County,TX,3.0,0.0,12207.0,48297,2533.0,7253.0
cayuga_ny,Cayuga County,NY,3.0,0.0,76576.0,36011,15189.0,46486.0
cambria_pa,Cambria County,PA,2.0,1.0,130192.0,42021,30242.0,75056.0
essex_ma,Essex County,MA,3.0,1.0,789034.0,25009,138529.0,483866.0
sully_sd,Sully County,SD,1.0,0.0,1391.0,46119,363.0,731.0
switzerland_in,Switzerland County,IN,3.0,0.0,10751.0,18155,1870.0,6233.0
daggett_ut,Daggett County,UT,1.0,0.0,950.0,49009,259.0,477.0
pinellas_fl,Pinellas County,FL,3.0,1.0,974996.0,12103,247630.0,572321.0
red river_tx,Red River County,TX,3.0,0.0,12023.0,48387,3044.0,6626.0
new haven_ct,New Haven County,CT,3.0,1.0,854757.0,09009,152623.0,530917.0
sullivan_pa,Sullivan County,PA,2.0,0.0,6066.0,42113,1761.0,3667.0
coffee_ga,Coffee County,GA,4.0,0.0,43273.0,13069,6090.0,26618.0
griggs_nd,Griggs County,ND,1.0,0.0,2231.0,38039,676.0,1085.0
johnson_ks,Johnson County,KS,1.0,1.0,602401.0,20091,90543.0,366987.0
breathitt_ky,Breathitt County,KY,4.0,0.0,12630.0,21025,2239.0,7764.0
delaware_oh,Delaware County,OH,1.0,1.0,209177.0,39041,29584.0,125437.0
benson_nd,Benson County,ND,4.0,0.0,6832.0,38005,984.0,3446.0
franklin_ia,Franklin County,IA,1.0,0.0,10070.0,19069,2152.0,5574.0
carlton_mn,Carlton County,MN,2.0,1.0,35871.0,27017,6263.0,21620.0
hood river_or,Hood River County,OR,3.0,0.0,23382.0,41027,3806.0,14069.0
watauga_nc,Watauga County,NC,2.0,0.0,56177.0,37189,9229.0,39793.0
tuscaloosa_al,Tuscaloosa County,AL,3.0,1.0,209355.0,01125,28789.0,136596.0
carlisle_ky,Carlisle County,KY,2.0,0.0,4760.0,21039,1028.0,2635.0
latimer_ok,Latimer County,OK,4.0,0.0,10073.0,40077,2231.0,5650.0
lincoln_sd,Lincoln County,SD,1.0,1.0,61128.0,46083,8185.0,36039.0
holmes_ms,Holmes County,MS,4.0,0.0,17010.0,28051,2670.0,10082.0
bristol bay borough_ak,Bristol Bay Borough,AK,2.0,0.0,836.0,02060,136.0,551.0
hamlin_sd,Hamlin County,SD,1.0,0.0,6164.0,46057,953.0,3202.0
haskell_ok,Haskell County,OK,4.0,0.0,12627.0,40061,2576.0,7097.0
fergus_mt,Fergus County,MT,1.0,0.0,11050.0,30027,2785.0,5996.0
bronx_ny,Bronx County,NY,4.0,1.0,1418207.0,36005,188766.0,880778.0
chattooga_ga,Chattooga County,GA,4.0,0.0,24789.0,13055,4369.0,14879.0
baxter_ar,Baxter County,AR,2.0,0.0,41932.0,05005,13058.0,21404.0
roberts_tx,Roberts County,TX,1.0,0.0,854.0,48393,193.0,463.0
pendleton_wv,Pendleton County,WV,2.0,0.0,6969.0,54071,1963.0,3739.0
caroline_md,Caroline County,MD,3.0,0.0,33406.0,24011,5574.0,19957.0
cape may_nj,Cape May County,NJ,2.0,1.0,92039.0,34009,25166.0,50923.0
jennings_in,Jennings County,IN,2.0,0.0,27735.0,18079,4675.0,16615.0
adams_in,Adams County,IN,3.0,0.0,35777.0,18001,5681.0,18860.0
bristol_ma,Bristol County,MA,3.0,1.0,565217.0,25005,97814.0,351427.0
rio arriba_nm,Rio Arriba County,NM,,0.0,38921.0,35039,7814.0,22130.0
stafford_va,Stafford County,VA,1.0,1.0,152882.0,51179,16417.0,96826.0
lapeer_mi,Lapeer County,MI,1.0,1.0,87607.0,26087,16533.0,53289.0
rockbridge_va,Rockbridge County,VA,1.0,0.0,22573.0,51163,6048.0,12655.0
brooks_tx,Brooks County,TX,4.0,0.0,7093.0,48047,1308.0,3835.0
scurry_tx,Scurry County,TX,3.0,0.0,16703.0,48415,2566.0,9994.0
adair_ia,Adair County,IA,1.0,0.0,7152.0,19001,1648.0,3945.0
lamb_tx,Lamb County,TX,4.0,0.0,12893.0,48279,2240.0,7103.0
smith_tx,Smith County,TX,3.0,1.0,232751.0,48423,39337.0,136645.0
santa barbara_ca,Santa Barbara County,CA,3.0,1.0,446499.0,06083,70125.0,277818.0
hood_tx,Hood County,TX,2.0,1.0,61643.0,48221,15416.0,33234.0
grand traverse_mi,Grand Traverse County,MI,1.0,0.0,93088.0,26055,19326.0,55218.0
teton_mt,Teton County,MT,2.0,0.0,6147.0,30099,1427.0,3223.0
davis_ia,Davis County,IA,2.0,0.0,9000.0,19051,1597.0,4752.0
wake_nc,Wake County,NC,2.0,1.0,1111761.0,37183,133864.0,715191.0
rowan_ky,Rowan County,KY,4.0,0.0,24460.0,21205,3543.0,16147.0
reynolds_mo,Reynolds County,MO,3.0,0.0,6270.0,29179,1484.0,3528.0
butler_ky,Butler County,KY,4.0,1.0,12879.0,21031,2426.0,7533.0
grady_ok,Grady County,OK,2.0,1.0,55834.0,40051,9337.0,33238.0
mercer_wv,Mercer County,WV,4.0,0.0,58758.0,54055,13167.0,33424.0
franklin parish_la,Franklin Parish,LA,4.0,0.0,20015.0,22041,3688.0,11263.0
door_wi,Door County,WI,1.0,0.0,27668.0,55029,8437.0,14734.0
wayne_mo,Wayne County,MO,4.0,0.0,12873.0,29223,3131.0,7130.0
worth_ga,Worth County,GA,3.0,1.0,20247.0,13321,4024.0,11763.0
daviess_in,Daviess County,IN,3.0,0.0,33351.0,18027,5147.0,18357.0
brevard_fl,Brevard County,FL,2.0,1.0,601942.0,12009,145752.0,347035.0
skagway municipality_ak,Skagway Municipality,AK,1.0,0.0,1183.0,02230,187.0,814.0
wheeler_ga,Wheeler County,GA,4.0,0.0,7855.0,13309,1159.0,5365.0
effingham_il,Effingham County,IL,1.0,0.0,34008.0,17049,6087.0,19783.0
union_or,Union County,OR,3.0,0.0,26835.0,41061,5766.0,15212.0
washington_oh,Washington County,OH,2.0,0.0,59911.0,39167,12942.0,35141.0
osage_ks,Osage County,KS,1.0,1.0,15949.0,20139,3279.0,8981.0
rockingham_nh,Rockingham County,NH,1.0,1.0,309769.0,33015,57533.0,193129.0
washington_al,Washington County,AL,3.0,0.0,16326.0,01129,3219.0,9503.0
warren_mo,Warren County,MO,2.0,1.0,35649.0,29219,6334.0,20894.0
greenbrier_wv,Greenbrier County,WV,3.0,0.0,34662.0,54025,8136.0,19764.0
unknown_ak,Unknown County,AK,,,,UNK,,
dukes_ma,Dukes County,MA,1.0,0.0,17332.0,25007,4346.0,9901.0
pecos_tx,Pecos County,TX,4.0,0.0,15823.0,48371,2141.0,9801.0
nance_ne,Nance County,NE,1.0,0.0,3519.0,31125,767.0,1976.0
jasper_il,Jasper County,IL,1.0,0.0,9610.0,17079,1900.0,5481.0
hall_tx,Hall County,TX,4.0,0.0,2964.0,48191,711.0,1597.0
kendall_tx,Kendall County,TX,1.0,1.0,47431.0,48259,9152.0,27311.0
ashe_nc,Ashe County,NC,2.0,0.0,27203.0,37009,7249.0,15230.0
carteret_nc,Carteret County,NC,2.0,0.0,69473.0,37031,17867.0,39670.0
canadian_ok,Canadian County,OK,2.0,1.0,148306.0,40017,19714.0,90038.0
harding_nm,Harding County,NM,2.0,0.0,625.0,35021,245.0,310.0
mineral_co,Mineral County,CO,1.0,0.0,769.0,08079,258.0,403.0
austin_tx,Austin County,TX,2.0,1.0,30032.0,48015,5933.0,16939.0
bullitt_ky,Bullitt County,KY,1.0,1.0,81676.0,21029,13216.0,50829.0
keokuk_ia,Keokuk County,IA,1.0,0.0,10246.0,19107,2259.0,5625.0
fountain_in,Fountain County,IN,1.0,0.0,16346.0,18045,3318.0,9480.0
noble_in,Noble County,IN,2.0,0.0,47744.0,18113,7885.0,28253.0
johnston_nc,Johnston County,NC,3.0,1.0,209339.0,37101,28558.0,128027.0
tama_ia,Tama County,IA,2.0,0.0,16854.0,19171,3356.0,9453.0
putnam_tn,Putnam County,TN,3.0,0.0,80245.0,47141,13459.0,50065.0
delaware_pa,Delaware County,PA,2.0,1.0,566747.0,42045,94994.0,347242.0
routt_co,Routt County,CO,1.0,0.0,25638.0,08107,4264.0,16823.0
talbot_ga,Talbot County,GA,4.0,0.0,6195.0,13263,1577.0,3609.0
madison_ky,Madison County,KY,2.0,0.0,92987.0,21151,13194.0,60599.0
el dorado_ca,El Dorado County,CA,1.0,1.0,192843.0,06017,42304.0,112438.0
davis_ut,Davis County,UT,1.0,1.0,355481.0,49011,36638.0,206036.0
manitowoc_wi,Manitowoc County,WI,1.0,0.0,78981.0,55071,16680.0,46155.0
hopkins_ky,Hopkins County,KY,3.0,0.0,44686.0,21107,8494.0,26064.0
york_ne,York County,NE,1.0,0.0,13679.0,31185,2860.0,7642.0
cook_ga,Cook County,GA,4.0,0.0,17270.0,13075,2893.0,10053.0
wichita_tx,Wichita County,TX,4.0,1.0,132230.0,48485,19854.0,82588.0
washita_ok,Washita County,OK,2.0,0.0,10916.0,40149,2038.0,6205.0
craig_va,Craig County,VA,1.0,1.0,5131.0,51045,1239.0,2993.0
stone_ar,Stone County,AR,3.0,0.0,12506.0,05137,3489.0,6630.0
lowndes_al,Lowndes County,AL,4.0,1.0,9726.0,01085,1921.0,5666.0
berkshire_ma,Berkshire County,MA,2.0,1.0,124944.0,25003,29923.0,74173.0
knox_in,Knox County,IN,3.0,0.0,36594.0,18083,6736.0,22040.0
bell_ky,Bell County,KY,4.0,0.0,26032.0,21013,5134.0,15436.0
stearns_mn,Stearns County,MN,2.0,1.0,161075.0,27145,24922.0,98791.0
baca_co,Baca County,CO,3.0,0.0,3581.0,08009,875.0,1910.0
lake_mn,Lake County,MN,1.0,0.0,10641.0,27075,2855.0,5751.0
st. clair_mo,St. Clair County,MO,2.0,0.0,9397.0,29185,2590.0,4950.0
sherman_ks,Sherman County,KS,2.0,0.0,5917.0,20181,1152.0,3297.0
sutter_ca,Sutter County,CA,4.0,1.0,96971.0,06101,15095.0,56900.0
menard_tx,Menard County,TX,3.0,0.0,2138.0,48327,699.0,1053.0
fentress_tn,Fentress County,TN,3.0,0.0,18523.0,47049,4149.0,10583.0
surry_nc,Surry County,NC,3.0,0.0,71783.0,37171,14964.0,41847.0
morgan_in,Morgan County,IN,1.0,1.0,70489.0,18109,12201.0,42480.0
fairfield_sc,Fairfield County,SC,3.0,1.0,22347.0,45039,5013.0,13095.0
livingston parish_la,Livingston Parish,LA,2.0,1.0,140789.0,22063,18763.0,86145.0
unknown_or,Unknown County,OR,,,,UNK,,
dane_wi,Dane County,WI,1.0,1.0,546695.0,55025,77771.0,358656.0
montour_pa,Montour County,PA,2.0,1.0,18230.0,42093,3923.0,10559.0
oldham_tx,Oldham County,TX,2.0,1.0,2112.0,48359,316.0,1302.0
richland_il,Richland County,IL,2.0,0.0,15513.0,17159,3270.0,8741.0
barbour_wv,Barbour County,WV,3.0,0.0,16441.0,54001,3400.0,9794.0
atoka_ok,Atoka County,OK,4.0,0.0,13758.0,40005,2754.0,7917.0
gilmer_ga,Gilmer County,GA,3.0,0.0,31369.0,13123,8011.0,17427.0
marshall_ky,Marshall County,KY,2.0,0.0,31100.0,21157,6886.0,17840.0
winston_ms,Winston County,MS,4.0,0.0,17955.0,28159,3680.0,10255.0
jefferson_pa,Jefferson County,PA,2.0,0.0,43425.0,42065,9343.0,24866.0
guthrie_ia,Guthrie County,IA,1.0,1.0,10689.0,19077,2435.0,5918.0
franklin_ma,Franklin County,MA,1.0,0.0,70180.0,25011,16218.0,41978.0
brazoria_tx,Brazoria County,TX,3.0,1.0,374264.0,48039,45752.0,230792.0
carbon_mt,Carbon County,MT,1.0,1.0,10725.0,30009,2871.0,6034.0
leavenworth_ks,Leavenworth County,KS,1.0,1.0,81758.0,20103,12296.0,50304.0
skamania_wa,Skamania County,WA,1.0,1.0,12083.0,53059,2676.0,7191.0
osage_mo,Osage County,MO,1.0,1.0,13615.0,29151,2415.0,8098.0
warrick_in,Warrick County,IN,1.0,1.0,62998.0,18173,11273.0,36955.0
jackson_il,Jackson County,IL,3.0,1.0,56750.0,17077,9240.0,37082.0
yellow medicine_mn,Yellow Medicine County,MN,2.0,0.0,9709.0,27173,2020.0,5446.0
champaign_il,Champaign County,IL,2.0,1.0,209689.0,17019,27827.0,142570.0
fresno_ca,Fresno County,CA,4.0,1.0,999101.0,06019,125435.0,591813.0
salem city_va,Salem city,VA,2.0,1.0,25301.0,51775,4810.0,15562.0
story_ia,Story County,IA,1.0,1.0,97117.0,19169,12269.0,68829.0
clay_wv,Clay County,WV,3.0,1.0,8508.0,54015,1802.0,4821.0
scioto_oh,Scioto County,OH,4.0,0.0,75314.0,39145,14030.0,45007.0
marshall_al,Marshall County,AL,3.0,0.0,96774.0,01095,16750.0,55688.0
osceola_mi,Osceola County,MI,3.0,0.0,23460.0,26133,5063.0,13177.0
gladwin_mi,Gladwin County,MI,3.0,0.0,25449.0,26051,6907.0,13815.0
grand isle_vt,Grand Isle County,VT,1.0,1.0,7235.0,50013,1557.0,4376.0
polk_mo,Polk County,MO,3.0,1.0,32149.0,29167,5870.0,18987.0
hardeman_tx,Hardeman County,TX,3.0,0.0,3933.0,48197,912.0,2175.0
kane_il,Kane County,IL,2.0,1.0,532403.0,17089,75941.0,323483.0
san diego_ca,San Diego County,CA,3.0,1.0,3338330.0,06073,484452.0,2139082.0
la plata_co,La Plata County,CO,1.0,0.0,56221.0,08067,10249.0,35500.0
perry_al,Perry County,AL,4.0,0.0,8923.0,01105,1795.0,5261.0
gem_id,Gem County,ID,3.0,1.0,18112.0,16045,3986.0,9993.0
kit carson_co,Kit Carson County,CO,3.0,0.0,7097.0,08063,1385.0,3927.0
forsyth_ga,Forsyth County,GA,1.0,1.0,244252.0,13117,30187.0,148387.0
henry_ky,Henry County,KY,3.0,1.0,16126.0,21103,2905.0,9479.0
cheyenne_co,Cheyenne County,CO,2.0,0.0,1831.0,08017,385.0,982.0
mccreary_ky,McCreary County,KY,4.0,0.0,17231.0,21147,2802.0,10723.0
kalamazoo_mi,Kalamazoo County,MI,2.0,1.0,265066.0,26077,40909.0,167267.0
dorchester_sc,Dorchester County,SC,2.0,1.0,162809.0,45035,23644.0,99845.0
missaukee_mi,Missaukee County,MI,2.0,0.0,15118.0,26113,3135.0,8523.0
pike_ga,Pike County,GA,1.0,1.0,18962.0,13231,3067.0,11546.0
charles city_va,Charles City County,VA,1.0,1.0,6963.0,51036,1775.0,4164.0
cumberland_me,Cumberland County,ME,1.0,1.0,295003.0,23005,56160.0,184833.0
muhlenberg_ky,Muhlenberg County,KY,3.0,0.0,30622.0,21177,6013.0,18373.0
scott_mn,Scott County,MN,1.0,1.0,149013.0,27139,16904.0,91751.0
lackawanna_pa,Lackawanna County,PA,3.0,1.0,209674.0,42069,42622.0,124087.0
jones_tx,Jones County,TX,3.0,1.0,20083.0,48253,3188.0,13413.0
east feliciana parish_la,East Feliciana Parish,LA,4.0,1.0,19135.0,22037,3513.0,12197.0
lafayette_wi,Lafayette County,WI,1.0,0.0,16665.0,55065,3229.0,9450.0
unknown_mo,Unknown County,MO,,,,UNK,,
chelan_wa,Chelan County,WA,3.0,1.0,77200.0,53007,15169.0,44125.0
seneca_oh,Seneca County,OH,2.0,0.0,55178.0,39147,10262.0,32941.0
sheridan_wy,Sheridan County,WY,1.0,0.0,30485.0,56033,6607.0,17440.0
kenai peninsula borough_ak,Kenai Peninsula Borough,AK,2.0,0.0,58708.0,02122,10775.0,34752.0
grant_ok,Grant County,OK,1.0,0.0,4333.0,40053,967.0,2328.0
caddo_ok,Caddo County,OK,4.0,0.0,28762.0,40015,4861.0,16745.0
warren_in,Warren County,IN,1.0,0.0,8265.0,18171,1701.0,4728.0
chambers_tx,Chambers County,TX,2.0,1.0,43837.0,48071,5259.0,26398.0
greenlee_az,Greenlee County,AZ,3.0,0.0,9498.0,04011,1297.0,5632.0
sullivan_nh,Sullivan County,NH,1.0,0.0,43146.0,33019,9531.0,25593.0
karnes_tx,Karnes County,TX,4.0,0.0,15601.0,48255,2211.0,10071.0
stoddard_mo,Stoddard County,MO,2.0,0.0,29025.0,29207,5897.0,16808.0
robeson_nc,Robeson County,NC,4.0,0.0,130625.0,37155,20565.0,77860.0
person_nc,Person County,NC,4.0,1.0,39490.0,37145,7938.0,23423.0
de soto parish_la,De Soto Parish,LA,4.0,1.0,27463.0,22031,5016.0,15928.0
lee_al,Lee County,AL,3.0,1.0,164542.0,01081,20412.0,109409.0
dougherty_ga,Dougherty County,GA,4.0,1.0,87956.0,13095,14508.0,52661.0
stark_oh,Stark County,OH,2.0,1.0,370606.0,39151,73876.0,217806.0
desoto_fl,DeSoto County,FL,4.0,0.0,38001.0,12027,8558.0,22291.0
doniphan_ks,Doniphan County,KS,1.0,1.0,7600.0,20043,1503.0,4505.0
lane_ks,Lane County,KS,1.0,0.0,1535.0,20101,361.0,837.0
yoakum_tx,Yoakum County,TX,2.0,0.0,8713.0,48501,1033.0,4831.0
clark_mo,Clark County,MO,2.0,0.0,6797.0,29045,1459.0,3811.0
jefferson_al,Jefferson County,AL,3.0,1.0,658573.0,01073,107329.0,401394.0
alger_mi,Alger County,MI,2.0,0.0,9108.0,26003,2393.0,5353.0
wexford_mi,Wexford County,MI,3.0,0.0,33631.0,26165,6581.0,19306.0
watonwan_mn,Watonwan County,MN,3.0,0.0,10897.0,27165,2234.0,6020.0
danville city_va,Danville city,VA,4.0,0.0,40044.0,51590,8515.0,22882.0
craighead_ar,Craighead County,AR,4.0,1.0,110332.0,05031,15424.0,67332.0
santa rosa_fl,Santa Rosa County,FL,2.0,1.0,184313.0,12113,30121.0,113998.0
benzie_mi,Benzie County,MI,1.0,0.0,17766.0,26019,4788.0,9833.0
dallas_al,Dallas County,AL,4.0,0.0,37196.0,01047,7021.0,21500.0
oakland_mi,Oakland County,MI,1.0,1.0,1257584.0,26125,217676.0,780028.0
fannin_ga,Fannin County,GA,2.0,0.0,26188.0,13111,8017.0,13933.0
nodaway_mo,Nodaway County,MO,1.0,0.0,22092.0,29147,3455.0,15202.0
onondaga_ny,Onondaga County,NY,3.0,1.0,460528.0,36067,80748.0,282688.0
clare_mi,Clare County,MI,4.0,0.0,30950.0,26035,7468.0,17339.0
wilkes_ga,Wilkes County,GA,4.0,0.0,9777.0,13317,2320.0,5415.0
eastland_tx,Eastland County,TX,4.0,0.0,18360.0,48133,4054.0,10423.0
yuma_az,Yuma County,AZ,4.0,1.0,213787.0,04027,41302.0,118916.0
montrose_co,Montrose County,CO,3.0,0.0,42758.0,08085,10302.0,23390.0
boise_id,Boise County,ID,1.0,1.0,7831.0,16015,2058.0,4493.0
texas_mo,Texas County,MO,4.0,0.0,25398.0,29215,5456.0,14540.0
vilas_wi,Vilas County,WI,1.0,0.0,22195.0,55125,6886.0,11563.0
decatur_ia,Decatur County,IA,3.0,0.0,7870.0,19053,1601.0,4513.0
conejos_co,Conejos County,CO,4.0,0.0,8205.0,08021,1633.0,4508.0
adams_ne,Adams County,NE,2.0,0.0,31363.0,31001,5916.0,18104.0
morrison_mn,Morrison County,MN,2.0,0.0,33386.0,27097,6684.0,18949.0
johnson_in,Johnson County,IN,1.0,1.0,158167.0,18081,23480.0,95835.0
broadwater_mt,Broadwater County,MT,1.0,0.0,6237.0,30007,1499.0,3514.0
columbia_fl,Columbia County,FL,4.0,0.0,71686.0,12023,13809.0,42437.0
jefferson_or,Jefferson County,OR,4.0,0.0,24658.0,41031,4888.0,14034.0
monroe_pa,Monroe County,PA,2.0,1.0,170271.0,42089,30347.0,106807.0
culberson_tx,Culberson County,TX,4.0,0.0,2171.0,48109,480.0,1205.0
randolph_al,Randolph County,AL,3.0,0.0,22722.0,01111,4741.0,13184.0
mercer_ky,Mercer County,KY,2.0,0.0,21933.0,21167,4142.0,12924.0
bibb_ga,Bibb County,GA,4.0,1.0,153159.0,13021,24507.0,91534.0
mecklenburg_nc,Mecklenburg County,NC,2.0,1.0,1110356.0,37119,127686.0,724393.0
sunflower_ms,Sunflower County,MS,4.0,0.0,25110.0,28133,3609.0,16062.0
tunica_ms,Tunica County,MS,4.0,1.0,9632.0,28143,1239.0,5594.0
newton_in,Newton County,IN,2.0,1.0,13984.0,18111,2818.0,8247.0
bonneville_id,Bonneville County,ID,2.0,1.0,119062.0,16019,16112.0,66833.0
fairfax_va,Fairfax County,VA,1.0,1.0,1147532.0,51059,160461.0,720246.0
calhoun_il,Calhoun County,IL,1.0,1.0,4739.0,17013,1143.0,2640.0
jefferson_ne,Jefferson County,NE,1.0,0.0,7046.0,31095,1724.0,3806.0
bucks_pa,Bucks County,PA,1.0,1.0,628270.0,42017,120789.0,380637.0
wayne_ut,Wayne County,UT,2.0,0.0,2711.0,49055,597.0,1466.0
