County_State,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,socio_std,hh_std,minority_std,housing_std,overall_std,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,count,county_svi
allen_ky,6.0,0.292,0.146,0.146,allen_ky,KY,Donald Trump,REP,7587,1777,9364,0.81,0.19,allen_ky,Allen County,KY,3.0,1.0,21315.0,3851.0,12561.0,allen_ky,2141.0,10.0,9.0,0.0,7793.0,36.6,10.0,0.0,9355.0,43.9,10.0,40.5,allen_ky,0.2055446755979504,0.144380923255117,0.1668025829136547,0.1923243579650447,0.1866933394634098,0.0,0.0760315475617966,0.7178502115994999,0.839524915841108,0.1377952245840146,0.5118007790708858,0.6188377993652016,6,allen_ky
allen_oh,18.0,0.361,0.083,0.278,allen_oh,OH,Donald Trump,REP,33116,14890,48006,0.69,0.31,allen_oh,Allen County,OH,3.0,1.0,102351.0,18509.0,60350.0,allen_oh,11616.0,11.3,9.0,0.0,32402.0,31.7,10.0,0.0,47288.0,46.2,11.0,47.7,allen_oh,0.2948421325472328,0.2099744657546231,0.1842397945448794,0.3066709404243538,0.2705859053223041,0.0,0.065678006985585,0.5046047490399644,0.685014980413346,0.2097276249011018,0.4684469066594623,0.4669155313482951,33,allen_oh
allen parish_la,12.0,0.51,0.133,0.377,allen parish_la,LA,Donald Trump,REP,7574,2236,9810,0.772,0.228,allen parish_la,Allen Parish,LA,4.0,0.0,25627.0,3906.0,15987.0,allen parish_la,2293.0,8.9,13.0,0.0,8391.0,32.7,13.0,0.0,10272.0,40.1,14.0,37.8,allen parish_la,0.0758229318873914,0.328062001761862,0.2828280537711915,0.1325426912356921,0.1055195384751089,0.0,0.0882662405985737,0.7782877401504228,0.6459246560929036,0.3718653248119714,0.7502595573048595,0.7392626281127002,5,allen parish_la
allendale_sc,6.0,0.3,0.1,0.201,allendale_sc,SC,Joe Biden,DEM,2718,875,3593,0.244,0.756,allendale_sc,Allendale County,SC,4.0,0.0,8688.0,1818.0,5215.0,allendale_sc,905.0,10.4,13.0,0.0,4684.0,53.9,15.0,0.0,5941.0,68.4,16.0,35.4,allendale_sc,0.2138253259087894,0.3180640973137333,0.1129548729950741,0.3452186408640182,0.2834501190685938,0.0,0.1061428261341436,0.9054073800738008,0.7363947579769916,0.5367137725200781,0.8899161818971131,0.8954113305838942,3,allendale_sc
alpena_mi,8.0,0.311,0.061,0.249,alpena_mi,MI,Donald Trump,REP,10686,6283,16969,0.63,0.37,alpena_mi,Alpena County,MI,2.0,0.0,28405.0,6781.0,16310.0,alpena_mi,6107.0,21.5,5.0,0.0,13463.0,47.4,7.0,0.0,15975.0,56.2,8.0,54.8,alpena_mi,0.1230221321551532,0.1632042389495785,0.0727137901486215,0.1679413993365278,0.1235291643477136,0.0,0.0621417587026422,0.5481546064588284,0.7144584475045436,0.1178734272333286,0.5245533028100098,0.4901188347546484,9,alpena_mi
alpine_ca,3.0,0.122,0.032,0.089,alpine_ca,CA,Joe Biden,DEM,476,265,741,0.358,0.642,alpine_ca,Alpine County,CA,3.0,0.0,1129.0,298.0,631.0,alpine_ca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alpine_ca,,,,,,0.0,0.1029668411867364,0.7318,0.7763,0.4677,0.9054,0.8197,1,alpine_ca
amador_ca,12.0,0.223,0.056,0.167,amador_ca,CA,Donald Trump,REP,13585,8717,22302,0.609,0.391,amador_ca,Amador County,CA,3.0,0.0,39752.0,10945.0,22797.0,amador_ca,8372.0,21.1,9.0,0.0,24225.0,60.9,11.0,0.0,26515.0,66.7,12.0,44.4,amador_ca,0.1568580046128061,0.2311442250582475,0.1529055981461909,0.2606102986794224,0.1544386510703989,0.0,0.0383039467075524,0.4922057707050147,0.5609379787993338,0.3740908667953158,0.5976382008511989,0.5205757672684977,9,amador_ca
amelia_va,5.0,0.163,0.054,0.108,amelia_va,VA,Donald Trump,REP,5390,2503,7893,0.683,0.317,amelia_va,Amelia County,VA,2.0,1.0,13145.0,2637.0,7768.0,amelia_va,133.0,1.0,5.0,0.0,243.0,1.8,5.0,0.0,5183.0,39.4,6.0,1.2,amelia_va,0.0248194480196478,0.4908028168215826,0.0890247437513863,0.1189353605955773,0.1251579002700189,0.0,0.1109382293449509,0.4903788003734246,0.5922494398630777,0.4009575774078108,0.6651115606037031,0.5667965147035943,2,amelia_va
amherst_va,9.0,0.128,0.053,0.075,amherst_va,VA,Donald Trump,REP,11041,5964,17005,0.649,0.351,amherst_va,Amherst County,VA,2.0,1.0,31605.0,6827.0,18664.0,amherst_va,2760.0,8.7,5.0,0.0,10178.0,32.2,5.0,0.0,16452.0,52.1,7.0,38.1,amherst_va,0.1967413961128781,0.2230108075358182,0.1173412556511041,0.229260932127565,0.2024192438425205,0.0,0.1028166363465278,0.614160905840286,0.5191855780691299,0.3380610344394956,0.5025407220375133,0.5355650743366163,9,amherst_va
amite_ms,9.0,0.292,0.135,0.156,amite_ms,MS,Donald Trump,REP,4503,2704,7207,0.625,0.375,amite_ms,Amite County,MS,4.0,0.0,12297.0,2967.0,6836.0,amite_ms,1281.0,10.4,13.0,0.0,4413.0,35.9,13.0,0.0,5554.0,45.2,14.0,37.4,amite_ms,0.1165958975836342,0.146644570305211,0.0462428733247982,0.2347846673017639,0.1603809215586442,0.0,0.1495829323067051,0.8153396615335258,0.802146511068335,0.3512851459736926,0.5700488290022457,0.730387215271094,3,amite_ms
anderson_ks,10.0,0.292,0.079,0.213,anderson_ks,KS,Donald Trump,REP,2874,846,3720,0.773,0.227,anderson_ks,Anderson County,KS,1.0,0.0,7858.0,1687.0,4151.0,anderson_ks,1131.0,14.4,1.0,0.0,3106.0,39.5,2.0,0.0,3778.0,48.1,3.0,47.2,anderson_ks,0.0191625937701554,0.0431335136523794,0.0142128463018496,0.3076621604942668,0.1228244478921033,0.0,0.0934793683138054,0.4717636907794192,0.7947728731533368,0.043606635252165,0.5835515919510953,0.4598006240448293,2,anderson_ks
anderson_ky,4.0,0.262,0.07,0.192,anderson_ky,KY,Donald Trump,REP,9661,3593,13254,0.729,0.271,anderson_ky,Anderson County,KY,2.0,0.0,22747.0,3710.0,13692.0,anderson_ky,2795.0,12.3,5.0,0.0,12746.0,56.0,7.0,0.0,14389.0,63.3,8.0,42.4,anderson_ky,0.1219184440517512,0.1412186142121498,0.0630582825646242,0.2559461525399434,0.152293325526761,0.0,0.0401998739533627,0.5968848113802107,0.7051137886017826,0.1301403934455748,0.3606911047087422,0.4448935446115062,5,anderson_ky
anderson_sc,19.0,0.296,0.087,0.209,anderson_sc,SC,Donald Trump,REP,67565,28528,96093,0.703,0.297,anderson_sc,Anderson County,SC,3.0,1.0,202558.0,37126.0,119532.0,anderson_sc,25022.0,12.4,9.0,0.0,75111.0,37.1,10.0,0.0,92109.0,45.5,11.0,40.5,anderson_sc,0.2497789121998834,0.2507927852772055,0.1871857076536496,0.2862933603458831,0.2788360550342163,0.0,0.1048036939717849,0.5742675251919691,0.6739222087298146,0.3160059358657108,0.4815049822699558,0.5266181203602133,39,anderson_sc
anderson_tn,10.0,0.207,0.063,0.143,anderson_tn,TN,Donald Trump,REP,23184,12386,35570,0.652,0.348,anderson_tn,Anderson County,TN,3.0,1.0,76978.0,15599.0,45088.0,anderson_tn,10929.0,14.2,9.0,0.0,39463.0,51.3,11.0,0.0,47824.0,62.1,12.0,46.5,anderson_tn,0.2291417840680358,0.208156458760062,0.212216705626722,0.2886085091332507,0.192088013872624,0.0555555555555555,0.0909138898053447,0.56553092708677,0.7503301181128341,0.2005329462223688,0.5398049237875289,0.5275614635433851,17,anderson_tn
anderson_tx,10.0,0.352,0.065,0.287,anderson_tx,TX,Donald Trump,REP,15110,4117,19227,0.786,0.214,anderson_tx,Anderson County,TX,4.0,0.0,57735.0,8658.0,38097.0,anderson_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25593.0,44.3,14.0,30.8,anderson_tx,0.1166173252370956,0.3198706639195967,0.1680251355655402,0.1935929877580562,0.1861721681181647,0.0,0.10778908801825,0.6025525620863074,0.5572334514283739,0.5660999533380571,0.6269160378825848,0.6184618097920951,11,anderson_tx
andrew_mo,15.0,0.278,0.06,0.218,andrew_mo,MO,Donald Trump,REP,7255,2497,9752,0.744,0.256,andrew_mo,Andrew County,MO,1.0,1.0,17712.0,3434.0,10219.0,andrew_mo,2428.0,13.7,1.0,0.0,5927.0,33.5,1.0,0.0,7618.0,43.0,2.0,49.2,andrew_mo,0.1888408147973666,0.1613371082547347,0.0387780006360995,0.3087029424327968,0.1915147057016771,0.0,0.0699879331149801,0.346538499109349,0.6107276963741884,0.0421864161351491,0.4282815146813767,0.3004429006493133,4,andrew_mo
andrews_tx,1.0,0.17,0.093,0.077,andrews_tx,TX,Donald Trump,REP,4943,920,5863,0.843,0.157,andrews_tx,Andrews County,TX,2.0,0.0,18705.0,1833.0,11069.0,andrews_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9311.0,49.8,7.0,32.3,andrews_tx,0.1713836242663419,0.1795071122082168,0.0679157566401199,0.2901921360639073,0.2233717286647231,0.0,0.1812212369513974,0.5662612189920305,0.307379419687956,0.817321018071613,0.6319446627006398,0.6213144965764956,4,andrews_tx
angelina_tx,6.0,0.313,0.074,0.239,angelina_tx,TX,Donald Trump,REP,25076,9498,34574,0.725,0.275,angelina_tx,Angelina County,TX,4.0,0.0,86715.0,14422.0,50236.0,angelina_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45693.0,52.7,15.0,37.6,angelina_tx,0.2125017242144582,0.2166828003231505,0.2614077754649417,0.2539165829616908,0.1846784367488527,0.0,0.1875420913853915,0.7170267113358522,0.8521567842752291,0.5960466903329642,0.6706658406291734,0.7771341319757553,17,angelina_tx
anne arundel_md,42.0,0.086,0.025,0.06,anne arundel_md,MD,Joe Biden,DEM,172823,136794,309617,0.442,0.558,anne arundel_md,Anne Arundel County,MD,1.0,1.0,579234.0,87001.0,363316.0,anne arundel_md,86684.0,15.0,1.0,0.0,407365.0,70.3,4.0,0.0,496522.0,85.7,4.0,47.9,anne arundel_md,0.2123986870869428,0.2195800840667774,0.2183523463573835,0.2688850423703099,0.2358429715091174,0.0192307692307692,0.0458498333380815,0.2550471202743511,0.3398253577177288,0.4282538485370787,0.311011405836016,0.2628530955314663,102,anne arundel_md
anoka_mn,19.0,0.181,0.033,0.148,anoka_mn,MN,Donald Trump,REP,104902,106230,211132,0.497,0.503,anoka_mn,Anoka County,MN,1.0,1.0,356921.0,51781.0,220381.0,anoka_mn,40991.0,11.5,1.0,0.0,184365.0,51.7,3.0,0.0,222797.0,62.4,4.0,57.7,anoka_mn,0.1866256131793373,0.2456563284017092,0.2060457428693189,0.3110913710899383,0.2639333033530739,0.0,0.0412139388828285,0.2417320794632603,0.3763875889025447,0.3774942883622935,0.3648251963699267,0.2827004104412099,83,anoka_mn
anson_nc,8.0,0.2,0.054,0.147,anson_nc,NC,Joe Biden,DEM,5789,5405,11194,0.483,0.517,anson_nc,Anson County,NC,4.0,0.0,24446.0,4730.0,14878.0,anson_nc,3975.0,16.3,13.0,0.0,8332.0,34.1,13.0,0.0,13842.0,56.6,15.0,32.5,anson_nc,0.0707188070223661,0.1873398089035002,0.1880289126703656,0.195467906999248,0.0952229471643608,0.0,0.1135303880502647,0.8161486406385837,0.617305263573856,0.5009030901762428,0.715293748518138,0.7703285110250533,6,anson_nc
antelope_ne,11.0,0.309,0.067,0.242,antelope_ne,NE,Donald Trump,REP,3093,490,3583,0.863,0.137,antelope_ne,Antelope County,NE,1.0,0.0,6298.0,1515.0,3297.0,antelope_ne,382.0,6.1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,59.8,antelope_ne,0.0709795040839255,0.2923658153751905,0.171675168074283,0.3726553680457767,0.2215814598140677,0.0,0.0649717514124293,0.3772841964846202,0.6972654425612053,0.1891877746390458,0.2946592906465788,0.328633882611425,3,antelope_ne
antrim_mi,16.0,0.19,0.037,0.153,antrim_mi,MI,Donald Trump,REP,9748,6201,15949,0.611,0.389,antrim_mi,Antrim County,MI,1.0,0.0,23324.0,6536.0,12670.0,antrim_mi,4181.0,17.9,1.0,0.0,11911.0,51.1,4.0,0.0,14250.0,61.1,4.0,57.3,antrim_mi,0.1747997657184874,0.1937866168163912,0.1176022675518347,0.1992535212092517,0.1703000768950976,0.0,0.0706303663114294,0.4622538508003624,0.555013867195927,0.1608235621521335,0.4792866289856323,0.4051939638434655,7,antrim_mi
apache_az,36.0,0.117,0.05,0.067,apache_az,AZ,Joe Biden,DEM,23293,11890,35183,0.338,0.662,apache_az,Apache County,AZ,4.0,0.0,71887.0,11334.0,41128.0,apache_az,29104.0,40.5,13.0,0.0,56496.0,78.6,16.0,0.0,87182.0,95.0,16.0,45.8,apache_az,0.1801444179910477,0.1504641906457037,0.2096202804080114,0.1316792820960584,0.1343429535430372,0.0,0.2321663264450099,0.8657893515282011,0.7250858239422835,0.8023570509773217,0.8352890844775034,0.8941171499678421,16,apache_az
appanoose_ia,11.0,0.258,0.055,0.203,appanoose_ia,IA,Donald Trump,REP,4512,2004,6516,0.692,0.308,appanoose_ia,Appanoose County,IA,2.0,0.0,12426.0,2843.0,6778.0,appanoose_ia,2040.0,16.4,5.0,0.0,5372.0,43.2,6.0,0.0,6330.0,50.9,7.0,52.5,appanoose_ia,0.1293210462376484,0.1178038921258546,0.1146715875882077,0.2206538986739187,0.1528388530446365,0.0,0.0685051958433253,0.5386583693045564,0.7581987130295764,0.1093887689848121,0.5803008153477218,0.5124482094324541,5,appanoose_ia
appling_ga,5.0,0.371,0.156,0.215,appling_ga,GA,Donald Trump,REP,6570,1820,8390,0.783,0.217,appling_ga,Appling County,GA,4.0,0.0,18386.0,3257.0,10616.0,appling_ga,373.0,2.0,13.0,0.0,2435.0,13.2,13.0,0.0,7502.0,40.8,14.0,32.0,appling_ga,0.0985249359299461,0.1617969499094466,0.2273288741009377,0.2268330818024566,0.1274806142125147,0.0,0.1524330768397095,0.7901624905169611,0.836930876774683,0.5302714370868105,0.7689777609190419,0.8171641053430151,5,appling_ga
appomattox_va,8.0,0.213,0.057,0.156,appomattox_va,VA,Donald Trump,REP,6702,2566,9268,0.723,0.277,appomattox_va,Appomattox County,VA,2.0,1.0,15911.0,3366.0,9203.0,appomattox_va,204.0,1.3,5.0,0.0,328.0,2.1,5.0,0.0,5866.0,36.9,6.0,2.9,appomattox_va,0.1928656095143282,0.2095990060409002,0.101922339716734,0.3489493134157644,0.288060068967105,0.0,0.0817872504333312,0.5411867882133915,0.766944995827181,0.2994779289978815,0.4854542402259742,0.5356221865571034,3,appomattox_va
aransas_tx,5.0,0.223,0.074,0.149,aransas_tx,TX,Donald Trump,REP,9239,3051,12290,0.752,0.248,aransas_tx,Aransas County,TX,4.0,1.0,23510.0,6791.0,12550.0,aransas_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15549.0,66.1,16.0,41.7,aransas_tx,0.3280343762473683,0.2358573551958895,0.2402201635999776,0.2387503193715141,0.3118811905197233,0.0,0.2020352945927391,0.6459253038807898,0.72314929531963,0.5259318135928603,0.7429779307838307,0.725259407180067,5,aransas_tx
arapahoe_co,32.0,0.101,0.022,0.08,arapahoe_co,CO,Joe Biden,DEM,213607,136576,350183,0.39,0.61,arapahoe_co,Arapahoe County,CO,2.0,1.0,656590.0,88508.0,415201.0,arapahoe_co,4666.0,0.7,5.0,0.0,393271.0,59.9,8.0,0.0,479605.0,73.0,8.0,51.1,arapahoe_co,0.2562459222083384,0.2007631255842387,0.2371733911271759,0.3096126405171757,0.2825916888422937,0.0,0.081142379659196,0.3145507613822523,0.3271004396305156,0.5893819927403635,0.3693333718671024,0.343976549112493,147,arapahoe_co
archer_tx,9.0,0.188,0.062,0.126,archer_tx,TX,Donald Trump,REP,4300,496,4796,0.897,0.103,archer_tx,Archer County,TX,1.0,1.0,8553.0,1677.0,5033.0,archer_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5861.0,68.5,4.0,30.9,archer_tx,0.2497812309468694,0.3372624250243916,0.2180668016915917,0.1736344531863804,0.2530445086014184,0.0,0.1133234725224712,0.3531603254067584,0.6142114688815565,0.2591206053020821,0.4276114461258391,0.3789745135965411,3,archer_tx
archuleta_co,5.0,0.149,0.046,0.104,archuleta_co,CO,Donald Trump,REP,5189,3955,9144,0.567,0.433,archuleta_co,Archuleta County,CO,2.0,0.0,14029.0,3834.0,7707.0,archuleta_co,166.0,1.2,5.0,0.0,7596.0,54.1,7.0,0.0,8896.0,63.4,8.0,54.1,archuleta_co,0.104396823067882,0.2685497160676212,0.1289729816667041,0.2515844506986339,0.1230388827430851,0.0,0.1100867678958785,0.4396116207003409,0.4288398357607685,0.4040619150914161,0.5775310505113108,0.4653892314843507,4,archuleta_co
arenac_mi,9.0,0.302,0.059,0.242,arenac_mi,MI,Donald Trump,REP,5928,2903,8831,0.671,0.329,arenac_mi,Arenac County,MI,3.0,0.0,14883.0,3840.0,8353.0,arenac_mi,2645.0,17.8,9.0,0.0,6810.0,45.8,11.0,0.0,7920.0,53.2,12.0,54.7,arenac_mi,0.0428065649170778,0.0964645167924455,0.0682267322975386,0.2204880835782287,0.0940986609894105,0.0,0.0681173755357731,0.7484517243653149,0.7534733597098582,0.1295612594790636,0.6301196966699637,0.6403558984503792,5,arenac_mi
arkansas_ar,10.0,0.206,0.062,0.144,arkansas_ar,AR,Donald Trump,REP,4304,1988,6292,0.684,0.316,arkansas_ar,Arkansas County,AR,4.0,0.0,17486.0,3551.0,9928.0,arkansas_ar,2476.0,14.2,13.0,0.0,9513.0,54.4,15.0,0.0,11258.0,64.4,16.0,41.0,arkansas_ar,0.1652605426721264,0.2355826814972369,0.1333578858346431,0.2993679672600737,0.2282977864231589,0.0,0.0673692341646435,0.6761232067976164,0.8414378227764291,0.2444783657029353,0.6012812403442949,0.658893577576694,8,arkansas_ar
arlington_va,12.0,0.026,0.007,0.019,arlington_va,VA,Joe Biden,DEM,105344,25355,130699,0.194,0.806,arlington_va,Arlington County,VA,1.0,1.0,236842.0,26282.0,167606.0,arlington_va,20815.0,8.8,1.0,0.0,100906.0,42.6,2.0,0.0,207141.0,87.5,4.0,26.0,arlington_va,0.160699205970343,0.1633171392603681,0.171864652187933,0.2756055559807688,0.1958346391467155,0.0338983050847457,0.0647499395989369,0.155314475114762,0.1157629694025472,0.5973540231422358,0.5293282241224588,0.2284883318089255,57,arlington_va
armstrong_pa,36.0,0.288,0.067,0.221,armstrong_pa,PA,Donald Trump,REP,27489,8881,36370,0.756,0.244,armstrong_pa,Armstrong County,PA,1.0,1.0,64735.0,14629.0,37742.0,armstrong_pa,8978.0,13.9,1.0,0.0,36044.0,55.7,3.0,0.0,42075.0,65.0,4.0,48.9,armstrong_pa,0.1691618910396693,0.1647145237296498,0.0650754303668204,0.2244952250758829,0.1653854440019414,0.0,0.0492228369842155,0.5358004492620344,0.6708940917519712,0.097637924952134,0.519955587885001,0.4631256275346369,19,armstrong_pa
armstrong_tx,4.0,0.36,0.111,0.249,armstrong_tx,TX,Donald Trump,REP,1035,77,1112,0.931,0.069,armstrong_tx,Armstrong County,TX,1.0,1.0,1887.0,470.0,991.0,armstrong_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,46.8,3.0,36.9,armstrong_tx,,,,,,0.0,0.0735908141962421,0.2867,0.5606,0.2948,0.6209,0.407,1,armstrong_tx
arthur_ne,4.0,0.344,0.087,0.257,arthur_ne,NE,Donald Trump,REP,260,25,285,0.912,0.088,arthur_ne,Arthur County,NE,1.0,0.0,463.0,99.0,247.0,arthur_ne,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.4,arthur_ne,,,,,,0.0,0.1028708133971291,0.2876,0.5628,0.0439,0.0425,0.0875,1,arthur_ne
ascension parish_la,7.0,0.319,0.095,0.225,ascension parish_la,LA,Donald Trump,REP,40687,21638,62325,0.653,0.347,ascension parish_la,Ascension Parish,LA,2.0,1.0,126604.0,15543.0,77440.0,ascension parish_la,15059.0,11.9,5.0,0.0,59644.0,47.1,6.0,0.0,70693.0,55.8,8.0,35.7,ascension parish_la,0.2471502600523739,0.2336501283383501,0.1669849851774861,0.3002363586309228,0.2797793542917562,0.0,0.0743133953918267,0.4515158744305803,0.5575821829405163,0.4309498531062257,0.3995583135274312,0.4334134531590414,14,ascension parish_la
ashe_nc,13.0,0.164,0.04,0.124,ashe_nc,NC,Donald Trump,REP,11451,4363,15814,0.724,0.276,ashe_nc,Ashe County,NC,2.0,0.0,27203.0,7249.0,15230.0,ashe_nc,4913.0,18.1,5.0,0.0,13933.0,51.2,7.0,0.0,20499.0,75.4,8.0,30.3,ashe_nc,0.2340726333142485,0.268046667578614,0.1428386980711693,0.2986117590897362,0.2543774570724904,0.0,0.1177854102889569,0.6183528597028298,0.6477705853804225,0.2269639214515045,0.6117958896438438,0.5685005189277981,6,ashe_nc
ashland_oh,18.0,0.27,0.08,0.19,ashland_oh,OH,Donald Trump,REP,19407,6998,26405,0.735,0.265,ashland_oh,Ashland County,OH,2.0,0.0,53484.0,10242.0,31337.0,ashland_oh,4208.0,7.9,5.0,0.0,0.0,0.0,5.0,0.0,24479.0,45.8,7.0,47.9,ashland_oh,0.2059764637922586,0.2117134216555268,0.1016654692428242,0.1981365681452155,0.1595756298322636,0.0,0.086429680049367,0.5071112197767265,0.5924509396563009,0.1838132879555697,0.5423754324288946,0.4622777212633469,11,ashland_oh
ashland_wi,11.0,0.168,0.049,0.12,ashland_wi,WI,Joe Biden,DEM,4801,3956,8757,0.452,0.548,ashland_wi,Ashland County,WI,3.0,0.0,15562.0,3151.0,8984.0,ashland_wi,3744.0,24.1,9.0,0.0,9733.0,62.5,12.0,0.0,12410.0,79.7,12.0,53.2,ashland_wi,0.1587012362300696,0.164652531685596,0.1352513920357903,0.2579365351990217,0.1953821615389159,0.0,0.0609088594704684,0.5570811799898167,0.7008527685845214,0.1592114625763747,0.650854792515275,0.5426949592668024,7,ashland_wi
ashley_ar,7.0,0.234,0.076,0.157,ashley_ar,AR,Donald Trump,REP,5548,2378,7926,0.7,0.3,ashley_ar,Ashley County,AR,4.0,0.0,19657.0,4116.0,11143.0,ashley_ar,2433.0,12.4,13.0,0.0,9387.0,47.8,14.0,0.0,11388.0,57.9,15.0,37.9,ashley_ar,0.1899922692662846,0.1733368534441096,0.1898570402020576,0.2020771611232181,0.1982399207790302,0.0,0.091201246530652,0.7224794078979403,0.8348702585577251,0.4717906997127137,0.557038603496129,0.7210675707260068,7,ashley_ar
ashtabula_oh,19.0,0.25,0.074,0.175,ashtabula_oh,OH,Donald Trump,REP,26890,17257,44147,0.609,0.391,ashtabula_oh,Ashtabula County,OH,4.0,0.0,97241.0,19086.0,56807.0,ashtabula_oh,9130.0,9.4,13.0,0.0,33813.0,34.8,14.0,0.0,54369.0,55.9,16.0,50.9,ashtabula_oh,0.1321018014007883,0.1916969831096288,0.1573937284858157,0.2298561407344457,0.1621665803014501,0.0,0.0890091301866797,0.6893383253851798,0.7152804995108829,0.2016725666422108,0.6192258029673107,0.618941009415505,25,ashtabula_oh
asotin_wa,3.0,0.17,0.061,0.109,asotin_wa,WA,Donald Trump,REP,7319,4632,11951,0.612,0.388,asotin_wa,Asotin County,WA,2.0,1.0,22582.0,5410.0,12648.0,asotin_wa,2970.0,13.2,5.0,0.0,8394.0,37.2,6.0,0.0,10705.0,47.4,7.0,47.0,asotin_wa,0.2397184487407397,0.1044086969557613,0.1166607288965171,0.3151468356179386,0.282178861126532,0.0,0.0723910999686618,0.5384854277655907,0.778832591664055,0.1687010699735864,0.5852646326722478,0.5341051976541165,6,asotin_wa
assumption parish_la,8.0,0.32,0.127,0.193,assumption parish_la,LA,Donald Trump,REP,7271,3964,11235,0.647,0.353,assumption parish_la,Assumption Parish,LA,4.0,0.0,21891.0,4104.0,13152.0,assumption parish_la,2836.0,13.0,13.0,0.0,9016.0,41.2,14.0,0.0,10674.0,48.8,15.0,36.3,assumption parish_la,0.1741133155926526,0.1606156986930813,0.1530778581855216,0.2300776108186105,0.2239463477412986,0.0,0.1081711719644272,0.7285757418332306,0.8177462490094214,0.4133054019547416,0.4829954389363388,0.6686163775644977,6,assumption parish_la
atascosa_tx,14.0,0.21,0.081,0.129,atascosa_tx,TX,Donald Trump,REP,12039,6079,18118,0.664,0.336,atascosa_tx,Atascosa County,TX,4.0,1.0,51153.0,7605.0,29640.0,atascosa_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30765.0,60.1,16.0,32.3,atascosa_tx,0.1758545051009092,0.2001097087492615,0.0941284978481164,0.1665286284911482,0.0845481223919254,0.0,0.1569796018677808,0.7117294216433194,0.7033921520439093,0.7605713729827148,0.7140997992954862,0.797119046448759,8,atascosa_tx
atchison_ks,10.0,0.286,0.078,0.207,atchison_ks,KS,Donald Trump,REP,4826,2486,7312,0.66,0.34,atchison_ks,Atchison County,KS,2.0,0.0,16073.0,2829.0,9584.0,atchison_ks,2059.0,12.8,5.0,0.0,6647.0,41.4,6.0,0.0,8576.0,53.4,7.0,43.1,atchison_ks,0.2167164430002178,0.2783815651822752,0.0794035683497074,0.2737065627638474,0.1852338701929716,0.0,0.071136099737212,0.5158027501069486,0.6178153700421682,0.1947665403654586,0.5918097720466906,0.4947359713988877,4,atchison_ks
atchison_mo,8.0,0.195,0.063,0.132,atchison_mo,MO,Donald Trump,REP,2199,615,2814,0.781,0.219,atchison_mo,Atchison County,MO,1.0,0.0,5143.0,1345.0,2761.0,atchison_mo,1284.0,25.0,1.0,0.0,2715.0,52.8,3.0,0.0,3276.0,63.7,4.0,40.1,atchison_mo,0.1733825827469414,0.0502045814642449,0.0161927452891719,0.0001414213562372,0.065124534547281,0.0,0.0833017077798861,0.3831082732447817,0.7089282732447818,0.0997592599620493,0.5958913472485767,0.4191345920303605,2,atchison_mo
athens_oh,18.0,0.189,0.059,0.13,athens_oh,OH,Joe Biden,DEM,14772,11287,26059,0.433,0.567,athens_oh,Athens County,OH,3.0,0.0,65327.0,8915.0,46999.0,athens_oh,7229.0,11.1,9.0,0.0,23590.0,36.1,10.0,0.0,35706.0,54.7,12.0,51.1,athens_oh,0.1825708699969098,0.3502618833849623,0.1562351533517893,0.2580993105284051,0.1786470990528533,0.0,0.0621360106770201,0.6744933132128124,0.4219708808541616,0.1956981209051201,0.7149632840936666,0.5530861001577287,15,athens_oh
