County_State,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election
noxubee_ms,1349.0,12.9,13.0,0.0,5262.0,50.5,15.0,0.0,6301.0,60.5,16.0,41.8,noxubee_ms,Noxubee County,MS,4.0,0.0,10417.0,1733.0,6129.0,noxubee_ms,6.0,0.172,0.062,0.111,noxubee_ms,MS,Joe Biden,DEM,4040,1301,5341,0.244,0.756,noxubee_ms
hubbard_mn,3702.0,17.2,1.0,0.0,9165.0,42.6,2.0,0.0,10925.0,50.8,3.0,61.7,hubbard_mn,Hubbard County,MN,1.0,0.0,21491.0,5423.0,11506.0,hubbard_mn,10.0,0.259,0.06,0.199,hubbard_mn,MN,Donald Trump,REP,8202,4763,12965,0.633,0.367,hubbard_mn
la crosse_wi,23889.0,20.2,1.0,0.0,73224.0,62.0,4.0,0.0,86554.0,73.3,4.0,58.1,la crosse_wi,La Crosse County,WI,1.0,1.0,118016.0,19934.0,74948.0,la crosse_wi,15.0,0.154,0.033,0.122,la crosse_wi,WI,Joe Biden,DEM,37846,30038,67884,0.442,0.558,la crosse_wi
matagorda_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19806.0,54.1,15.0,33.8,matagorda_tx,Matagorda County,TX,4.0,0.0,36643.0,6391.0,20887.0,matagorda_tx,13.0,0.227,0.048,0.178,matagorda_tx,TX,Donald Trump,REP,9845,3881,13726,0.717,0.283,matagorda_tx
rock_wi,31881.0,19.5,5.0,0.0,103168.0,63.2,8.0,0.0,122635.0,75.1,8.0,51.5,rock_wi,Rock County,WI,2.0,1.0,163354.0,27898.0,98054.0,rock_wi,19.0,0.16,0.047,0.113,rock_wi,WI,Joe Biden,DEM,46658,38702,85360,0.453,0.547,rock_wi
richland_oh,11843.0,9.8,9.0,0.0,39308.0,32.4,10.0,0.0,55630.0,45.9,11.0,47.9,richland_oh,Richland County,OH,3.0,1.0,121154.0,23940.0,71109.0,richland_oh,19.0,0.354,0.094,0.26,richland_oh,OH,Donald Trump,REP,41472,18503,59975,0.691,0.309,richland_oh
wright_mo,1885.0,10.3,13.0,0.0,6552.0,35.8,13.0,0.0,7546.0,41.3,14.0,37.7,wright_mo,Wright County,MO,4.0,0.0,18289.0,3587.0,9999.0,wright_mo,11.0,0.356,0.091,0.265,wright_mo,MO,Donald Trump,REP,7453,1286,8739,0.853,0.147,wright_mo
spink_sd,199.0,3.1,1.0,0.0,0.0,0.0,2.0,0.0,3681.0,57.7,4.0,53.9,spink_sd,Spink County,SD,1.0,0.0,6376.0,1351.0,3558.0,spink_sd,14.0,0.176,0.046,0.13,spink_sd,SD,Donald Trump,REP,2104,1059,3163,0.665,0.335,spink_sd
williams_nd,3259.0,8.7,5.0,0.0,10167.0,27.0,5.0,0.0,13623.0,36.2,5.0,33.2,williams_nd,Williams County,ND,2.0,0.0,37589.0,3456.0,23088.0,williams_nd,10.0,0.505,0.125,0.38,williams_nd,ND,Donald Trump,REP,11739,2595,14334,0.819,0.181,williams_nd
washington_or,84100.0,14.0,5.0,0.0,412962.0,68.6,8.0,0.0,497880.0,82.8,8.0,54.3,washington_or,Washington County,OR,2.0,1.0,601592.0,83361.0,383076.0,washington_or,29.0,0.085,0.018,0.066,washington_or,OR,Joe Biden,DEM,209940,110386,320326,0.345,0.655,washington_or
mcpherson_sd,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1027.0,43.2,6.0,64.1,mcpherson_sd,McPherson County,SD,2.0,0.0,2379.0,674.0,1116.0,mcpherson_sd,6.0,0.241,0.045,0.196,mcpherson_sd,SD,Donald Trump,REP,1075,249,1324,0.812,0.188,mcpherson_sd
foard_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,51.7,7.0,37.8,foard_tx,Foard County,TX,2.0,0.0,1155.0,315.0,609.0,foard_tx,2.0,0.136,0.05,0.086,foard_tx,TX,Donald Trump,REP,445,106,551,0.808,0.192,foard_tx
mclean_nd,2028.0,21.5,1.0,0.0,4090.0,43.3,2.0,0.0,5196.0,55.0,3.0,46.4,mclean_nd,McLean County,ND,1.0,0.0,9450.0,2291.0,5081.0,mclean_nd,18.0,0.328,0.044,0.284,mclean_nd,ND,Donald Trump,REP,4198,1338,5536,0.758,0.242,mclean_nd
jones_nc,1665.0,17.7,13.0,0.0,4350.0,46.2,14.0,0.0,6605.0,70.1,16.0,31.6,jones_nc,Jones County,NC,4.0,1.0,9419.0,2257.0,5447.0,jones_nc,9.0,0.225,0.076,0.149,jones_nc,NC,Donald Trump,REP,3280,2245,5525,0.594,0.406,jones_nc
emporia city_va,0.0,0.0,0.0,0.0,98.0,1.8,13.0,0.0,0.0,0.0,0.0,0.0,emporia city_va,Emporia city,VA,4.0,0.0,5346.0,1078.0,2995.0,emporia city_va,1.0,0.221,0.071,0.151,emporia city_va,VA,Joe Biden,DEM,1612,769,2381,0.323,0.677,emporia city_va
van wert_oh,281.0,1.0,1.0,0.0,4632.0,16.4,1.0,0.0,13226.0,46.8,3.0,49.1,van wert_oh,Van Wert County,OH,1.0,0.0,28275.0,5498.0,16217.0,van wert_oh,14.0,0.43,0.107,0.323,van wert_oh,OH,Donald Trump,REP,11650,3315,14965,0.778,0.222,van wert_oh
bond_il,2814.0,17.1,5.0,0.0,8419.0,51.3,7.0,0.0,9560.0,58.2,8.0,45.0,bond_il,Bond County,IL,2.0,1.0,16426.0,3194.0,10098.0,bond_il,10.0,0.329,0.116,0.213,bond_il,IL,Donald Trump,REP,5625,2519,8144,0.691,0.309,bond_il
ben hill_ga,373.0,2.2,13.0,0.0,2164.0,13.0,13.0,0.0,7328.0,43.9,14.0,30.4,ben hill_ga,Ben Hill County,GA,4.0,0.0,16700.0,2990.0,9615.0,ben hill_ga,4.0,0.27,0.095,0.175,ben hill_ga,GA,Donald Trump,REP,4111,2453,6564,0.626,0.374,ben hill_ga
madison_ia,2798.0,17.1,1.0,0.0,8113.0,49.7,3.0,0.0,9453.0,57.9,4.0,53.4,madison_ia,Madison County,IA,1.0,1.0,16338.0,2880.0,9467.0,madison_ia,15.0,0.177,0.047,0.13,madison_ia,IA,Donald Trump,REP,6507,3317,9824,0.662,0.338,madison_ia
tooele_ut,7802.0,10.8,5.0,0.0,37099.0,51.3,7.0,0.0,47069.0,65.1,8.0,38.2,tooele_ut,Tooele County,UT,2.0,1.0,72259.0,6748.0,42279.0,tooele_ut,9.0,0.191,0.057,0.134,tooele_ut,UT,Donald Trump,REP,21014,10504,31518,0.667,0.333,tooele_ut
san joaquin_ca,97412.0,12.8,13.0,0.0,463229.0,60.8,15.0,0.0,567199.0,74.4,16.0,36.3,san joaquin_ca,San Joaquin County,CA,4.0,1.0,762148.0,99781.0,457796.0,san joaquin_ca,36.0,0.152,0.067,0.084,san joaquin_ca,CA,Joe Biden,DEM,161137,127306,288443,0.441,0.559,san joaquin_ca
pacific_wa,5209.0,23.2,9.0,0.0,11885.0,52.9,11.0,0.0,14801.0,65.9,12.0,49.9,pacific_wa,Pacific County,WA,3.0,0.0,22471.0,7235.0,11798.0,pacific_wa,14.0,0.287,0.078,0.209,pacific_wa,WA,Donald Trump,REP,6953,7111,14064,0.494,0.506,pacific_wa
lonoke_ar,8696.0,11.9,5.0,0.0,33722.0,46.0,6.0,0.0,40440.0,55.2,7.0,35.0,lonoke_ar,Lonoke County,AR,2.0,1.0,73309.0,10116.0,44576.0,lonoke_ar,12.0,0.22,0.097,0.124,lonoke_ar,AR,Donald Trump,REP,22884,7778,30662,0.746,0.254,lonoke_ar
jackson_wi,3555.0,17.2,9.0,0.0,9296.0,45.0,11.0,0.0,10996.0,53.3,11.0,56.5,jackson_wi,Jackson County,WI,3.0,0.0,20643.0,3975.0,12172.0,jackson_wi,16.0,0.196,0.048,0.149,jackson_wi,WI,Donald Trump,REP,5791,4393,10184,0.569,0.431,jackson_wi
benton_ar,25415.0,9.1,5.0,0.0,139466.0,50.0,7.0,0.0,179283.0,64.2,8.0,39.0,benton_ar,Benton County,AR,2.0,1.0,279141.0,37902.0,168585.0,benton_ar,20.0,0.192,0.072,0.121,benton_ar,AR,Donald Trump,REP,73965,45947,119912,0.617,0.383,benton_ar
cleveland_nc,14275.0,14.6,13.0,0.0,43495.0,44.4,14.0,0.0,64463.0,65.8,15.0,25.6,cleveland_nc,Cleveland County,NC,4.0,0.0,97947.0,18575.0,57929.0,cleveland_nc,12.0,0.234,0.098,0.136,cleveland_nc,NC,Donald Trump,REP,33798,17510,51308,0.659,0.341,cleveland_nc
nicholas_ky,1288.0,17.7,13.0,0.0,3442.0,47.4,15.0,0.0,4150.0,57.1,16.0,45.9,nicholas_ky,Nicholas County,KY,4.0,0.0,7269.0,1238.0,4272.0,nicholas_ky,5.0,0.286,0.067,0.219,nicholas_ky,KY,Donald Trump,REP,2408,988,3396,0.709,0.291,nicholas_ky
colfax_ne,636.0,5.9,9.0,0.0,4208.0,39.3,10.0,0.0,5345.0,49.9,11.0,39.3,colfax_ne,Colfax County,NE,3.0,0.0,10709.0,1482.0,6064.0,colfax_ne,7.0,0.321,0.059,0.262,colfax_ne,NE,Donald Trump,REP,2636,1090,3726,0.707,0.293,colfax_ne
richmond_ga,21877.0,10.8,13.0,0.0,69315.0,34.2,13.0,0.0,116200.0,57.4,15.0,29.5,richmond_ga,Richmond County,GA,4.0,1.0,202518.0,29363.0,127102.0,richmond_ga,11.0,0.173,0.087,0.087,richmond_ga,GA,Joe Biden,DEM,59119,27890,87009,0.321,0.679,richmond_ga
storey_nv,245.0,5.9,1.0,0.0,804.0,19.5,1.0,0.0,1151.0,27.9,1.0,40.1,storey_nv,Storey County,NV,1.0,1.0,4123.0,1327.0,2297.0,storey_nv,5.0,0.166,0.035,0.131,storey_nv,NV,Donald Trump,REP,1908,969,2877,0.663,0.337,storey_nv
winneshiek_ia,3340.0,16.7,1.0,0.0,11383.0,56.9,4.0,0.0,13321.0,66.6,4.0,61.4,winneshiek_ia,Winneshiek County,IA,1.0,0.0,19991.0,4217.0,12068.0,winneshiek_ia,12.0,0.194,0.039,0.155,winneshiek_ia,IA,Donald Trump,REP,6235,5829,12064,0.517,0.483,winneshiek_ia
kanawha_wv,27397.0,15.4,9.0,0.0,71815.0,40.3,10.0,0.0,129777.0,72.9,12.0,50.1,kanawha_wv,Kanawha County,WV,3.0,1.0,178124.0,37741.0,104823.0,kanawha_wv,47.0,0.15,0.048,0.102,kanawha_wv,WV,Donald Trump,REP,46398,35846,82244,0.564,0.436,kanawha_wv
hot spring_ar,4202.0,12.4,13.0,0.0,13999.0,41.5,14.0,0.0,16284.0,48.2,15.0,41.2,hot spring_ar,Hot Spring County,AR,4.0,0.0,33771.0,6531.0,20277.0,hot spring_ar,12.0,0.281,0.079,0.202,hot spring_ar,AR,Donald Trump,REP,9202,3355,12557,0.733,0.267,hot spring_ar
dunklin_mo,2646.0,9.1,13.0,0.0,9974.0,34.2,13.0,0.0,12651.0,43.4,14.0,29.4,dunklin_mo,Dunklin County,MO,4.0,0.0,29131.0,5480.0,16237.0,dunklin_mo,13.0,0.342,0.067,0.275,dunklin_mo,MO,Donald Trump,REP,8135,2284,10419,0.781,0.219,dunklin_mo
hays_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166462.0,72.3,8.0,38.4,hays_tx,Hays County,TX,2.0,1.0,230191.0,26187.0,151390.0,hays_tx,11.0,0.172,0.045,0.128,hays_tx,TX,Joe Biden,DEM,59524,49833,109357,0.456,0.544,hays_tx
ohio_ky,2782.0,11.6,9.0,0.0,8822.0,36.8,10.0,0.0,10648.0,44.4,10.0,41.0,ohio_ky,Ohio County,KY,3.0,0.0,23994.0,4343.0,13818.0,ohio_ky,17.0,0.238,0.076,0.162,ohio_ky,KY,Donald Trump,REP,8582,2547,11129,0.771,0.229,ohio_ky
waseca_mn,2817.0,15.1,5.0,0.0,9611.0,51.6,7.0,0.0,11134.0,59.8,8.0,57.2,waseca_mn,Waseca County,MN,2.0,0.0,18612.0,3460.0,10833.0,waseca_mn,12.0,0.166,0.044,0.122,waseca_mn,MN,Donald Trump,REP,6624,3765,10389,0.638,0.362,waseca_mn
ford_ks,3979.0,11.8,13.0,0.0,13198.0,39.3,14.0,0.0,17536.0,52.2,15.0,33.4,ford_ks,Ford County,KS,4.0,0.0,33619.0,3809.0,19790.0,ford_ks,10.0,0.218,0.064,0.154,ford_ks,KS,Donald Trump,REP,5763,3087,8850,0.651,0.349,ford_ks
custer_sd,450.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,5392.0,60.1,4.0,26.6,custer_sd,Custer County,SD,1.0,1.0,8972.0,2840.0,4806.0,custer_sd,9.0,0.287,0.053,0.234,custer_sd,SD,Donald Trump,REP,3852,1642,5494,0.701,0.299,custer_sd
elkhart_in,23452.0,11.4,13.0,0.0,80674.0,39.1,14.0,0.0,98839.0,47.9,15.0,39.1,elkhart_in,Elkhart County,IN,4.0,1.0,206341.0,31210.0,118689.0,elkhart_in,16.0,0.244,0.063,0.181,elkhart_in,IN,Donald Trump,REP,46972,27415,74387,0.631,0.369,elkhart_in
chautauqua_ks,678.0,20.9,9.0,0.0,1247.0,38.4,10.0,0.0,1543.0,47.5,11.0,45.1,chautauqua_ks,Chautauqua County,KS,3.0,0.0,3250.0,903.0,1703.0,chautauqua_ks,10.0,0.322,0.068,0.254,chautauqua_ks,KS,Donald Trump,REP,1397,237,1634,0.855,0.145,chautauqua_ks
park_wy,5960.0,20.4,1.0,0.0,12369.0,42.4,2.0,0.0,14920.0,51.1,3.0,48.8,park_wy,Park County,WY,1.0,0.0,29194.0,7123.0,16112.0,park_wy,8.0,0.279,0.094,0.184,park_wy,WY,Donald Trump,REP,12813,3904,16717,0.766,0.234,park_wy
richardson_ne,1236.0,15.7,1.0,0.0,3578.0,45.5,3.0,0.0,4398.0,55.9,4.0,51.2,richardson_ne,Richardson County,NE,1.0,0.0,7865.0,1957.0,4224.0,richardson_ne,9.0,0.344,0.052,0.292,richardson_ne,NE,Donald Trump,REP,3073,1061,4134,0.743,0.257,richardson_ne
sheridan_ks,580.0,23.0,1.0,0.0,843.0,33.4,2.0,0.0,984.0,39.0,2.0,48.7,sheridan_ks,Sheridan County,KS,1.0,0.0,2521.0,598.0,1307.0,sheridan_ks,8.0,0.372,0.057,0.315,sheridan_ks,KS,Donald Trump,REP,1237,160,1397,0.885,0.115,sheridan_ks
johnson_ar,2704.0,10.2,13.0,0.0,12442.0,46.8,14.0,0.0,15245.0,57.4,15.0,35.6,johnson_ar,Johnson County,AR,4.0,0.0,26578.0,4485.0,15575.0,johnson_ar,12.0,0.215,0.068,0.147,johnson_ar,AR,Donald Trump,REP,6938,2560,9498,0.73,0.27,johnson_ar
park_co,68.0,0.4,1.0,0.0,8230.0,43.7,3.0,0.0,9627.0,51.1,3.0,53.2,park_co,Park County,CO,1.0,1.0,18845.0,4070.0,11947.0,park_co,12.0,0.262,0.047,0.215,park_co,CO,Donald Trump,REP,6991,5299,12290,0.569,0.431,park_co
dawes_ne,198.0,2.3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,56.1,dawes_ne,Dawes County,NE,1.0,0.0,8589.0,1636.0,5456.0,dawes_ne,6.0,0.274,0.062,0.212,dawes_ne,NE,Donald Trump,REP,2931,1220,4151,0.706,0.294,dawes_ne
boundary_id,1543.0,12.6,5.0,0.0,3615.0,29.5,5.0,0.0,4709.0,38.5,6.0,40.7,boundary_id,Boundary County,ID,2.0,0.0,12245.0,2825.0,6604.0,boundary_id,5.0,0.394,0.045,0.349,boundary_id,ID,Donald Trump,REP,4937,1376,6313,0.782,0.218,boundary_id
choctaw_al,2147.0,17.1,13.0,0.0,7258.0,57.7,15.0,0.0,10224.0,81.2,16.0,35.1,choctaw_al,Choctaw County,AL,4.0,0.0,12589.0,2969.0,7140.0,choctaw_al,11.0,0.16,0.079,0.08,choctaw_al,AL,Donald Trump,REP,4296,3168,7464,0.576,0.424,choctaw_al
clay_mn,8745.0,13.6,1.0,0.0,22890.0,35.6,2.0,0.0,47828.0,74.5,4.0,35.3,clay_mn,Clay County,MN,1.0,1.0,64222.0,8588.0,39702.0,clay_mn,13.0,0.2,0.05,0.15,clay_mn,MN,Joe Biden,DEM,16357,15882,32239,0.493,0.507,clay_mn
camden_nj,78835.0,15.6,9.0,0.0,318108.0,62.8,12.0,0.0,412584.0,81.5,12.0,49.9,camden_nj,Camden County,NJ,3.0,1.0,506471.0,81530.0,310718.0,camden_nj,35.0,0.109,0.033,0.075,camden_nj,NJ,Joe Biden,DEM,175065,90534,265599,0.341,0.659,camden_nj
howard_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15761.0,43.0,14.0,23.2,howard_tx,Howard County,TX,4.0,0.0,36664.0,4813.0,23839.0,howard_tx,5.0,0.232,0.066,0.166,howard_tx,TX,Donald Trump,REP,8054,2186,10240,0.787,0.213,howard_tx
nelson_ky,5299.0,11.5,5.0,0.0,24097.0,52.1,7.0,0.0,27175.0,58.8,8.0,41.9,nelson_ky,Nelson County,KY,2.0,0.0,46233.0,7465.0,27927.0,nelson_ky,10.0,0.232,0.077,0.155,nelson_ky,KY,Donald Trump,REP,15703,7553,23256,0.675,0.325,nelson_ky
desoto_ms,20571.0,11.1,5.0,0.0,87495.0,47.3,6.0,0.0,118027.0,63.8,8.0,33.1,desoto_ms,DeSoto County,MS,2.0,1.0,184945.0,24505.0,113545.0,desoto_ms,10.0,0.186,0.051,0.135,desoto_ms,MS,Donald Trump,REP,46462,29786,76248,0.609,0.391,desoto_ms
rio grande_co,87.0,0.8,13.0,0.0,6328.0,56.2,16.0,0.0,7775.0,69.0,16.0,50.9,rio grande_co,Rio Grande County,CO,4.0,0.0,11267.0,2351.0,6396.0,rio grande_co,4.0,0.155,0.025,0.13,rio grande_co,CO,Donald Trump,REP,3660,2645,6305,0.58,0.42,rio grande_co
menard_il,2590.0,21.2,1.0,0.0,6693.0,54.9,3.0,0.0,7439.0,61.0,4.0,49.6,menard_il,Menard County,IL,1.0,1.0,12196.0,2442.0,7123.0,menard_il,7.0,0.194,0.054,0.14,menard_il,IL,Donald Trump,REP,4764,2190,6954,0.685,0.315,menard_il
atchison_ks,2059.0,12.8,5.0,0.0,6647.0,41.4,6.0,0.0,8576.0,53.4,7.0,43.1,atchison_ks,Atchison County,KS,2.0,0.0,16073.0,2829.0,9584.0,atchison_ks,10.0,0.286,0.078,0.207,atchison_ks,KS,Donald Trump,REP,4826,2486,7312,0.66,0.34,atchison_ks
emmet_mi,7152.0,21.4,1.0,0.0,21325.0,63.8,4.0,0.0,25012.0,74.9,4.0,56.3,emmet_mi,Emmet County,MI,1.0,0.0,33415.0,7794.0,19367.0,emmet_mi,11.0,0.203,0.053,0.15,emmet_mi,MI,Donald Trump,REP,12135,10042,22177,0.547,0.453,emmet_mi
washington_nc,2158.0,18.6,13.0,0.0,5225.0,45.1,14.0,0.0,7266.0,62.7,15.0,35.8,washington_nc,Washington County,NC,4.0,0.0,11580.0,2932.0,6342.0,washington_nc,4.0,0.264,0.117,0.147,washington_nc,NC,Joe Biden,DEM,3396,2809,6205,0.453,0.547,washington_nc
mcmullen_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,50.5,15.0,36.9,mcmullen_tx,McMullen County,TX,4.0,0.0,743.0,189.0,407.0,mcmullen_tx,5.0,0.214,0.057,0.157,mcmullen_tx,TX,Donald Trump,REP,460,56,516,0.891,0.109,mcmullen_tx
allen_ky,2141.0,10.0,9.0,0.0,7793.0,36.6,10.0,0.0,9355.0,43.9,10.0,40.5,allen_ky,Allen County,KY,3.0,1.0,21315.0,3851.0,12561.0,allen_ky,6.0,0.292,0.146,0.146,allen_ky,KY,Donald Trump,REP,7587,1777,9364,0.81,0.19,allen_ky
lauderdale_ms,12403.0,16.7,13.0,0.0,35158.0,47.4,14.0,0.0,43544.0,58.7,16.0,32.4,lauderdale_ms,Lauderdale County,MS,4.0,0.0,74125.0,13170.0,43667.0,lauderdale_ms,12.0,0.223,0.062,0.161,lauderdale_ms,MS,Donald Trump,REP,17967,13299,31266,0.575,0.425,lauderdale_ms
kenedy_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,62.1,12.0,41.5,kenedy_tx,Kenedy County,TX,3.0,0.0,404.0,68.0,236.0,kenedy_tx,3.0,0.139,0.059,0.08,kenedy_tx,TX,Donald Trump,REP,127,67,194,0.655,0.345,kenedy_tx
cameron parish_la,347.0,5.0,5.0,0.0,1131.0,16.2,5.0,0.0,1396.0,20.0,5.0,35.0,cameron parish_la,Cameron Parish,LA,2.0,1.0,6973.0,1183.0,4261.0,cameron parish_la,8.0,0.253,0.073,0.18,cameron parish_la,LA,Donald Trump,REP,3671,368,4039,0.909,0.091,cameron parish_la
lamar_al,1758.0,12.7,9.0,0.0,4101.0,29.7,9.0,0.0,6977.0,50.5,11.0,39.6,lamar_al,Lamar County,AL,3.0,0.0,13805.0,3060.0,7793.0,lamar_al,9.0,0.26,0.08,0.18,lamar_al,AL,Donald Trump,REP,6174,1019,7193,0.858,0.142,lamar_al
searcy_ar,927.0,11.8,5.0,0.0,3021.0,38.3,6.0,0.0,3526.0,44.7,6.0,41.0,searcy_ar,Searcy County,AR,2.0,0.0,7881.0,2048.0,4294.0,searcy_ar,10.0,0.328,0.081,0.247,searcy_ar,AR,Donald Trump,REP,3365,654,4019,0.837,0.163,searcy_ar
perry_in,3394.0,17.7,5.0,0.0,10210.0,53.3,7.0,0.0,11841.0,61.8,8.0,48.0,perry_in,Perry County,IN,2.0,0.0,19169.0,3638.0,11498.0,perry_in,14.0,0.279,0.08,0.199,perry_in,IN,Donald Trump,REP,5345,3377,8722,0.613,0.387,perry_in
wayne_ky,1834.0,9.0,9.0,0.0,7560.0,37.2,10.0,0.0,9621.0,47.3,11.0,39.6,wayne_ky,Wayne County,KY,3.0,0.0,20333.0,4433.0,11778.0,wayne_ky,4.0,0.338,0.107,0.231,wayne_ky,KY,Donald Trump,REP,7430,1810,9240,0.804,0.196,wayne_ky
sargent_nd,919.0,23.6,1.0,0.0,2146.0,55.1,3.0,0.0,2527.0,64.8,4.0,53.0,sargent_nd,Sargent County,ND,1.0,0.0,3898.0,883.0,2173.0,sargent_nd,10.0,0.252,0.127,0.125,sargent_nd,ND,Donald Trump,REP,1266,804,2070,0.612,0.388,sargent_nd
indiana_pa,10153.0,12.1,9.0,0.0,37631.0,44.8,10.0,0.0,43626.0,51.9,11.0,47.5,indiana_pa,Indiana County,PA,3.0,0.0,84073.0,16822.0,52182.0,indiana_pa,50.0,0.307,0.105,0.202,indiana_pa,PA,Donald Trump,REP,28089,13109,41198,0.682,0.318,indiana_pa
allen_ks,1691.0,13.7,5.0,0.0,5091.0,41.2,6.0,0.0,6420.0,51.9,7.0,48.2,allen_ks,Allen County,KS,2.0,0.0,12369.0,2594.0,7034.0,allen_ks,10.0,0.36,0.13,0.23,allen_ks,KS,Donald Trump,REP,4155,1687,5842,0.711,0.289,allen_ks
ramsey_mn,82437.0,15.0,9.0,0.0,356145.0,64.7,12.0,0.0,423390.0,76.9,12.0,56.1,ramsey_mn,Ramsey County,MN,3.0,1.0,550321.0,81827.0,340541.0,ramsey_mn,26.0,0.105,0.028,0.078,ramsey_mn,MN,Joe Biden,DEM,211620,84357,295977,0.285,0.715,ramsey_mn
hartley_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3304.0,59.3,11.0,37.3,hartley_tx,Hartley County,TX,3.0,0.0,5576.0,861.0,3551.0,hartley_tx,3.0,0.26,0.057,0.203,hartley_tx,TX,Donald Trump,REP,1868,210,2078,0.899,0.101,hartley_tx
christian_il,5245.0,16.2,1.0,0.0,14664.0,45.4,2.0,0.0,17313.0,53.6,3.0,50.0,christian_il,Christian County,IL,1.0,0.0,32304.0,6532.0,19272.0,christian_il,20.0,0.286,0.065,0.221,christian_il,IL,Donald Trump,REP,11563,4641,16204,0.714,0.286,christian_il
marion_mo,4528.0,15.9,9.0,0.0,11277.0,39.5,10.0,0.0,13303.0,46.6,11.0,41.4,marion_mo,Marion County,MO,3.0,0.0,28530.0,5228.0,16711.0,marion_mo,10.0,0.333,0.063,0.27,marion_mo,MO,Donald Trump,REP,9915,3433,13348,0.743,0.257,marion_mo
shasta_ca,23198.0,12.9,9.0,0.0,84654.0,47.0,10.0,0.0,101296.0,56.3,11.0,42.9,shasta_ca,Shasta County,CA,3.0,1.0,180080.0,38069.0,103194.0,shasta_ca,30.0,0.236,0.073,0.162,shasta_ca,CA,Donald Trump,REP,60789,32111,92900,0.654,0.346,shasta_ca
bergen_nj,166172.0,17.8,1.0,0.0,679671.0,72.9,4.0,0.0,864129.0,92.7,4.0,47.9,bergen_nj,Bergen County,NJ,1.0,1.0,932202.0,164668.0,571225.0,bergen_nj,67.0,0.075,0.024,0.051,bergen_nj,NJ,Joe Biden,DEM,285967,211493,497460,0.425,0.575,bergen_nj
bourbon_ks,1656.0,11.4,9.0,0.0,4948.0,34.0,10.0,0.0,5926.0,40.8,10.0,47.3,bourbon_ks,Bourbon County,KS,3.0,0.0,14534.0,2940.0,7884.0,bourbon_ks,12.0,0.277,0.083,0.194,bourbon_ks,KS,Donald Trump,REP,4910,1640,6550,0.75,0.25,bourbon_ks
dickson_tn,6503.0,12.1,5.0,0.0,23475.0,43.5,6.0,0.0,29447.0,54.6,7.0,40.2,dickson_tn,Dickson County,TN,2.0,1.0,53948.0,8990.0,32628.0,dickson_tn,10.0,0.256,0.084,0.172,dickson_tn,TN,Donald Trump,REP,17643,6680,24323,0.725,0.275,dickson_tn
genesee_mi,52567.0,13.0,9.0,0.0,174767.0,43.1,11.0,0.0,212447.0,52.4,12.0,51.6,genesee_mi,Genesee County,MI,3.0,1.0,405813.0,72921.0,242419.0,genesee_mi,36.0,0.262,0.079,0.183,genesee_mi,MI,Joe Biden,DEM,119390,101970,221360,0.461,0.539,genesee_mi
polk_fl,74218.0,10.2,13.0,0.0,385445.0,53.2,15.0,0.0,475122.0,65.6,16.0,37.1,polk_fl,Polk County,FL,4.0,1.0,724777.0,148168.0,417374.0,polk_fl,41.0,0.222,0.07,0.152,polk_fl,FL,Donald Trump,REP,194586,148670,343256,0.567,0.433,polk_fl
