index,socio_std,hh_std,minority_std,housing_std,overall_std,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,count
craighead_ar,0.2569796707455097,0.20162925900829795,0.22427959638126063,0.26481963465169805,0.2476168644178293,0.0,0.09170206525955289,0.5659761913321539,0.7534320725442522,0.33458627638338334,0.6681996944210556,0.6214562842357215,17
crane_tx,,,,,,0.0,0.15747055176689398,0.4439,0.3685,0.8636,0.8228,0.6752,1
craven_nc,0.2768891661537759,0.19707556539609491,0.22126405782619615,0.3108922110712359,0.2963434436916862,0.0,0.10556644224985934,0.5536760666265691,0.6983876457577463,0.4541180370966803,0.5317457383442308,0.5712286655284142,21
crawford_ar,0.1722988413404824,0.13483108220018383,0.2140526171507625,0.1956959083513361,0.17466755279673438,0.0,0.0884716352926111,0.6213630474452555,0.8020718129722116,0.2699121926623127,0.49439783583045205,0.5798151635932898,11
crawford_ga,0.05005716731897641,0.08201136100159132,0.15663374476785005,0.2701296787347391,0.1633402685602462,0.0,0.1334251458198315,0.8040589760207388,0.7184400680492546,0.21725400194426442,0.6199430654569021,0.6764860499027868,3
crawford_ia,0.16735083806183942,0.17354784066648596,0.3322341147444073,0.32718821800303266,0.283275496645933,0.0,0.0802007938360962,0.6357411160401588,0.7407276091524633,0.5630019729161803,0.6431710308195191,0.6753207623161336,5
crawford_il,0.22694978299174465,0.19699451176788318,0.21427359846700664,0.17056848966519775,0.2121513390640433,0.0,0.056160938809723386,0.5396370808885164,0.649335954526404,0.25995142497904444,0.5427711232187762,0.5169900094300084,6
crawford_in,0.07451310846645262,0.30323625003177523,0.06720634890643393,0.10204775026100936,0.12262348877764,0.0,0.07135431433701918,0.6432149985823646,0.6777334278423589,0.0827426708250638,0.7191893110292034,0.5983171250354409,3
crawford_ks,0.20068701910279008,0.3120864690783921,0.23073298893270158,0.3021464362012084,0.23339465055799996,0.0,0.10765060857113634,0.5648355195867854,0.5823475708294978,0.26707775391224303,0.6635154546384372,0.5649426690191266,11
crawford_mi,0.08829279698820283,0.16331387877336084,0.07138296015156557,0.31670696234847756,0.1973275145538503,0.0,0.053555941023417174,0.66192403873952,0.7773104365423533,0.11663889129806301,0.5041956707140792,0.5469316131830009,5
crawford_mo,0.13849242578567247,0.1768230377147352,0.12611029564102474,0.24850958465754727,0.1784594342327316,0.0,0.1692339373970346,0.8037696416803953,0.83522,0.11133717462932455,0.6161058690280067,0.6799235955518945,6
crawford_oh,0.19864436041095385,0.2282763251873169,0.11483502994541388,0.2797836231254981,0.2575401656500922,0.0,0.06099331286737584,0.5411182503986103,0.7337241022345969,0.096051904999881,0.3795953785012256,0.4264773779776778,13
crawford_pa,0.17857143885488397,0.18880404945580243,0.09298120193374293,0.2819276292637749,0.20260358400819178,0.0,0.09269532519381644,0.5480002727357133,0.6917109071073766,0.12248948632839701,0.5536712385683116,0.4909027772619656,23
crawford_wi,0.14053866016153704,0.16606610029342733,0.10094770263194039,0.26422685518319294,0.19270425700193203,0.0,0.06385068762278978,0.45631134577603144,0.6908587917485265,0.18625998280943026,0.6529887892927309,0.5030199042239686,6
creek_ok,0.16271088821236626,0.23935389727944084,0.14552488267025154,0.2392349127451729,0.18579644237713488,0.0,0.12448004496908376,0.5484280705452501,0.6818957419898819,0.31050401068015737,0.563662308881394,0.5527489811691961,21
crenshaw_al,0.15223925906283178,0.23295446765408903,0.19591828313525686,0.1753666520940246,0.15084114049776562,0.0,0.09808871258564732,0.6608554345474216,0.8123715182113234,0.37359703570140645,0.5152763577353048,0.646640173097728,6
crisp_ga,0.1322455695540182,0.15655472844982998,0.18552622456138107,0.2632894199672039,0.14693658042389124,0.0,0.16510548892585136,0.8205735752429308,0.8433454302722577,0.4631150923575243,0.6887912851264991,0.812380351046135,6
crittenden_ar,0.23607833729951858,0.22670499820367065,0.17881842628472985,0.26905254715683136,0.26314660612629887,0.0,0.08983330953012467,0.7310507089955726,0.7977120519045967,0.46030577601860734,0.5327443168139065,0.6861214820557812,20
crittenden_ky,0.11906783430745123,0.15016733999109128,0.05858266950785588,0.196302199002796,0.08414623679444413,0.0,0.10040735439832654,0.6156145766817132,0.7685457778267093,0.16613034239788615,0.5518312231641528,0.561461466475834,4
crockett_tn,0.07250753064337523,0.1562957069148094,0.12995823559898,0.23908143591671854,0.136158558306116,0.0,0.12338781984964481,0.7161562521553211,0.824203979584799,0.4925411131802193,0.6571762466376991,0.7489623284364438,5
crockett_tx,,,,,,0.0,0.14891274428846682,0.5787,0.6791,0.7593,0.7947,0.7548,1
crook_or,0.07649039155344936,0.13808553810350066,0.15583770136480668,0.21498518553612014,0.14109503593913808,0.0,0.07731566459238036,0.6570482338720509,0.8269699288176567,0.24737044813538075,0.6944650534986793,0.6712875632358867,4
crook_wy,0.03620386719675123,0.004808326112068543,0.0656195092941116,0.09595439020701449,0.005515432893255071,0.0,0.1,0.2683094466936572,0.2852346828609986,0.09937962213225371,0.4570730094466937,0.21816315789473684,2
crosby_tx,0.00999266397580414,0.013830883317175831,0.05520335134754048,0.19768850076150946,0.03138221364616161,0.0,0.2009895922197577,0.8067922368196554,0.9718413922538817,0.7248495137348575,0.6787354547005631,0.8939468350110903,3
cross_ar,0.2263937631649777,0.17093133611677722,0.20082934048589615,0.2977383885225417,0.19915546356217967,0.0,0.0723026238380986,0.6245546123073302,0.8199874985292388,0.21230369455230028,0.5694987116131309,0.600011836686669,6
crow wing_mn,0.17882156644264138,0.28553483120861695,0.05764632360350484,0.2792555147172567,0.23498855140552416,0.0,0.04904862579281184,0.30232470440842535,0.6248470111972437,0.1008733630882468,0.542653991073526,0.36423589225589226,16
crowley_co,,,,,,0.0,0.054706927175843696,0.9145,0.4276,0.6372,0.894,0.8678,1
culberson_tx,,,,,,0.0,0.2066041945560018,0.8999,0.9678,0.8696,0.9295,0.9848,1
cullman_al,0.12449488951896728,0.212584231057051,0.1129163922288829,0.2672972964806834,0.1767365730171038,0.0,0.1170046043759795,0.6688099862719133,0.6790881634735704,0.19796278716606125,0.4423393959641855,0.5293192460486192,18
culpeper_va,0.185821096757069,0.2711355749436064,0.24956157521026465,0.22184137189828745,0.2579025175748166,0.0,0.09141724479682854,0.45787801982160553,0.5023350545094153,0.48085556194251733,0.5241918295341923,0.48768713974231914,8
