County_State,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122
saluda_sc,1681.0,8.2,13.0,0.0,6079.0,29.7,13.0,0.0,7538.0,36.8,14.0,33.0
san bernardino_ca,264533.0,12.1,13.0,0.0,1125694.0,51.6,15.0,0.0,1376118.0,63.1,16.0,41.8
beauregard parish_la,3529.0,9.4,9.0,0.0,11569.0,30.9,9.0,0.0,15638.0,41.7,10.0,33.2
henderson_tn,4323.0,15.4,9.0,0.0,10926.0,38.9,10.0,0.0,13000.0,46.2,11.0,41.4
hamilton_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797.0,56.7,12.0,41.3
darlington_sc,9438.0,14.2,13.0,0.0,30329.0,45.5,14.0,0.0,37354.0,56.1,15.0,37.2
hancock_tn,839.0,12.7,13.0,0.0,1915.0,28.9,13.0,0.0,2371.0,35.8,14.0,38.8
tift_ga,2849.0,7.0,13.0,0.0,8773.0,21.6,13.0,0.0,18995.0,46.7,14.0,33.0
willacy_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16418.0,76.9,16.0,33.0
craig_ok,3282.0,23.2,13.0,0.0,7344.0,51.9,15.0,0.0,9407.0,66.5,16.0,38.5
real_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.0,57.1,11.0,41.6
yavapai_az,46116.0,19.6,9.0,0.0,110664.0,47.1,10.0,0.0,132260.0,56.3,11.0,41.7
bingham_id,5767.0,12.3,9.0,0.0,18044.0,38.5,10.0,0.0,25018.0,53.4,11.0,35.8
phillips_co,0.0,0.0,0.0,0.0,2052.0,48.1,7.0,0.0,2451.0,57.5,8.0,41.6
gregory_sd,294.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,2441.0,58.3,7.0,47.2
houston_mn,3919.0,21.1,1.0,0.0,8499.0,45.7,2.0,0.0,12828.0,69.0,4.0,28.3
maury_tn,14058.0,14.6,5.0,0.0,56195.0,58.3,8.0,0.0,68356.0,70.9,8.0,41.8
yolo_ca,40283.0,18.3,9.0,0.0,142531.0,64.6,12.0,0.0,170579.0,77.4,12.0,55.3
jasper_ms,2228.0,13.6,13.0,0.0,7415.0,45.3,14.0,0.0,9550.0,58.3,16.0,36.2
forrest_ms,9153.0,12.2,13.0,0.0,28600.0,38.2,14.0,0.0,37448.0,50.0,15.0,35.6
mercer_pa,21025.0,19.2,9.0,0.0,56843.0,51.9,11.0,0.0,66359.0,60.6,12.0,44.9
erath_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18329.0,42.9,10.0,34.5
ashland_oh,4208.0,7.9,5.0,0.0,0.0,0.0,5.0,0.0,24479.0,45.8,7.0,47.9
henry_oh,3436.0,12.7,1.0,0.0,0.0,0.0,2.0,0.0,14921.0,55.3,4.0,52.8
albany_ny,49495.0,16.2,5.0,0.0,206622.0,67.6,8.0,0.0,249631.0,81.7,8.0,56.5
yankton_sd,4727.0,20.7,5.0,0.0,13359.0,58.6,8.0,0.0,17640.0,77.3,8.0,48.5
clinton_mo,2904.0,14.2,1.0,0.0,8983.0,44.1,2.0,0.0,11264.0,55.3,3.0,41.9
irwin_ga,288.0,3.1,13.0,0.0,1290.0,13.7,13.0,0.0,3883.0,41.2,14.0,29.4
macon_mo,2321.0,15.4,9.0,0.0,5686.0,37.6,10.0,0.0,6692.0,44.3,10.0,43.3
walker_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39773.0,54.5,11.0,34.0
cumberland_nc,65650.0,19.6,13.0,0.0,194798.0,58.1,15.0,0.0,269257.0,80.3,16.0,13.3
chambers_al,2993.0,9.0,9.0,0.0,9399.0,28.3,9.0,0.0,12423.0,37.4,10.0,35.3
camden_mo,6391.0,13.8,5.0,0.0,19827.0,42.8,6.0,0.0,23997.0,51.8,7.0,43.2
montgomery_il,4360.0,15.3,5.0,0.0,13717.0,48.3,6.0,0.0,15977.0,56.2,8.0,47.5
delta_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214.0,41.5,10.0,33.5
highlands_fl,13875.0,13.1,13.0,0.0,57474.0,54.1,15.0,0.0,67935.0,64.0,16.0,39.9
kenton_ky,20381.0,12.2,5.0,0.0,96643.0,57.9,8.0,0.0,114255.0,68.4,8.0,43.6
bayfield_wi,4885.0,32.5,1.0,0.0,11461.0,76.2,4.0,0.0,13635.0,90.7,4.0,58.8
hernando_fl,27252.0,14.1,9.0,0.0,100278.0,51.7,11.0,0.0,119169.0,61.5,12.0,42.0
lassen_ca,3266.0,10.7,9.0,0.0,10031.0,32.8,9.0,0.0,12779.0,41.8,10.0,35.1
neosho_ks,1973.0,12.3,9.0,0.0,4064.0,25.4,9.0,0.0,5369.0,33.5,9.0,51.4
monona_ia,1458.0,16.9,1.0,0.0,4308.0,50.0,3.0,0.0,4905.0,56.9,4.0,50.2
linn_mo,2309.0,19.4,5.0,0.0,5246.0,44.0,6.0,0.0,6382.0,53.5,7.0,38.9
morgan_mo,3014.0,14.6,9.0,0.0,7455.0,36.1,10.0,0.0,8643.0,41.9,10.0,37.9
oglala lakota_sd,3737.0,26.4,13.0,0.0,8602.0,60.7,16.0,0.0,12509.0,88.2,16.0,28.4
seneca_ny,4418.0,13.0,5.0,0.0,16707.0,49.1,7.0,0.0,19351.0,56.9,8.0,55.4
lavaca_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9187.0,45.6,11.0,36.8
logan_ks,701.0,25.1,1.0,0.0,1207.0,43.2,2.0,0.0,1433.0,51.3,3.0,44.5
bennett_sd,667.0,19.8,13.0,0.0,1576.0,46.8,14.0,0.0,2333.0,69.3,16.0,27.9
san luis obispo_ca,39633.0,14.0,5.0,0.0,163357.0,57.7,7.0,0.0,188748.0,66.7,8.0,57.9
flagler_fl,23314.0,20.3,5.0,0.0,71073.0,61.8,8.0,0.0,82958.0,72.1,8.0,46.2
milwaukee_wi,126896.0,13.4,13.0,0.0,535957.0,56.7,16.0,0.0,670596.0,70.9,16.0,48.7
dickenson_va,1917.0,13.4,9.0,0.0,4997.0,34.9,9.0,0.0,7772.0,54.3,11.0,34.5
twin falls_id,11433.0,13.2,5.0,0.0,34314.0,39.5,6.0,0.0,47287.0,54.4,7.0,39.8
snohomish_wa,103556.0,12.6,5.0,0.0,552778.0,67.2,8.0,0.0,623963.0,75.9,8.0,52.3
armstrong_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,46.8,3.0,36.9
chickasaw_ia,2123.0,17.8,1.0,0.0,5927.0,49.7,3.0,0.0,6911.0,57.9,4.0,55.8
haralson_ga,771.0,2.6,9.0,0.0,3829.0,12.9,9.0,0.0,11162.0,37.5,10.0,34.0
bonner_id,6996.0,15.3,1.0,0.0,17401.0,38.0,2.0,0.0,22335.0,48.8,3.0,47.2
bienville parish_la,2102.0,15.9,13.0,0.0,5748.0,43.4,14.0,0.0,7292.0,55.1,15.0,38.7
sanborn_sd,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1539.0,65.7,4.0,50.9
carroll_in,2179.0,10.8,1.0,0.0,6323.0,31.2,1.0,0.0,8049.0,39.7,2.0,40.7
barton_ks,4047.0,15.7,9.0,0.0,10203.0,39.6,10.0,0.0,12236.0,47.5,11.0,43.7
fairfield_oh,15205.0,9.6,1.0,0.0,62796.0,39.9,2.0,0.0,95287.0,60.5,4.0,48.9
otoe_ne,2290.0,14.3,1.0,0.0,7560.0,47.2,3.0,0.0,9069.0,56.6,4.0,59.1
douglas_il,3009.0,15.5,5.0,0.0,8915.0,45.8,6.0,0.0,10176.0,52.3,7.0,46.3
hale_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,49.0,15.0,28.4
sherburne_mn,10096.0,10.4,1.0,0.0,38554.0,39.6,2.0,0.0,47764.0,49.1,3.0,55.5
cottonwood_mn,2431.0,21.7,5.0,0.0,5675.0,50.7,7.0,0.0,6581.0,58.8,8.0,53.1
rutherford_nc,8894.0,13.3,13.0,0.0,25851.0,38.6,14.0,0.0,35422.0,52.8,15.0,31.0
stokes_nc,5913.0,13.0,5.0,0.0,16706.0,36.6,6.0,0.0,27590.0,60.5,7.0,26.2
unknown_co,29379.0,0.0,0.0,0.0,139754.0,0.0,0.0,0.0,242555.0,0.0,0.0,24.3
santa cruz_az,9949.0,21.4,13.0,0.0,44028.0,94.7,16.0,0.0,67158.0,95.0,16.0,34.7
knox_me,7028.0,17.7,1.0,0.0,30312.0,76.2,4.0,0.0,36597.0,92.0,4.0,61.8
montgomery_oh,58408.0,11.0,9.0,0.0,216533.0,40.7,10.0,0.0,322105.0,60.6,12.0,48.2
hawkins_tn,7900.0,13.9,9.0,0.0,23006.0,40.5,10.0,0.0,28007.0,49.3,11.0,40.0
fayette_ia,3892.0,19.8,1.0,0.0,9875.0,50.3,3.0,0.0,11317.0,57.6,4.0,56.7
hutchinson_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8415.0,40.2,10.0,35.4
bay_mi,17536.0,17.0,5.0,0.0,51680.0,50.1,7.0,0.0,60848.0,59.0,8.0,53.7
unknown_la,30200.0,0.0,0.0,0.0,73981.0,0.0,0.0,0.0,88341.0,0.0,0.0,27.9
kent_md,4621.0,23.8,5.0,0.0,12613.0,64.9,8.0,0.0,14853.0,76.5,8.0,57.8
ness_ks,686.0,24.9,1.0,0.0,1334.0,48.5,3.0,0.0,1606.0,58.4,4.0,44.8
drew_ar,2841.0,15.6,13.0,0.0,8574.0,47.1,14.0,0.0,10167.0,55.8,15.0,39.4
roseau_mn,2391.0,15.8,1.0,0.0,7142.0,47.1,3.0,0.0,8377.0,55.2,4.0,48.3
ector_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83173.0,50.0,15.0,29.9
morrow_oh,3255.0,9.2,1.0,0.0,0.0,0.0,2.0,0.0,15229.0,43.1,3.0,48.1
clinton_mi,11866.0,14.9,1.0,0.0,0.0,0.0,3.0,0.0,46571.0,58.5,4.0,60.0
sierra_nm,0.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,8242.0,76.4,16.0,54.0
archuleta_co,166.0,1.2,5.0,0.0,7596.0,54.1,7.0,0.0,8896.0,63.4,8.0,54.1
unknown_mi,58722.0,0.0,0.0,0.0,626777.0,0.0,0.0,0.0,709372.0,0.0,0.0,41.9
ashland_wi,3744.0,24.1,9.0,0.0,9733.0,62.5,12.0,0.0,12410.0,79.7,12.0,53.2
williamsburg_sc,4107.0,13.5,13.0,0.0,15985.0,52.6,15.0,0.0,19524.0,64.3,16.0,37.8
jackson_nc,7149.0,16.3,9.0,0.0,22187.0,50.5,11.0,0.0,32205.0,73.3,12.0,27.5
ogemaw_mi,2944.0,14.0,9.0,0.0,8139.0,38.8,10.0,0.0,9762.0,46.5,11.0,53.5
rockdale_ga,1539.0,1.7,9.0,0.0,14322.0,15.8,9.0,0.0,52088.0,57.3,11.0,39.7
harrison_ky,2751.0,14.6,9.0,0.0,8362.0,44.3,10.0,0.0,10408.0,55.1,11.0,44.9
portage_wi,8792.0,12.4,1.0,0.0,39200.0,55.4,4.0,0.0,48351.0,68.3,4.0,53.7
fredericksburg city_va,397.0,1.4,9.0,0.0,1521.0,5.2,9.0,0.0,13608.0,46.9,10.0,3.6
marshall_ok,2781.0,16.4,13.0,0.0,7481.0,44.2,14.0,0.0,9286.0,54.8,15.0,36.4
lincoln_id,483.0,9.0,9.0,0.0,1793.0,33.4,9.0,0.0,2457.0,45.8,11.0,36.2
taylor_ga,616.0,7.7,13.0,0.0,2280.0,28.4,13.0,0.0,4183.0,52.2,15.0,35.5
webster_ms,1414.0,14.6,9.0,0.0,4280.0,44.2,10.0,0.0,5139.0,53.0,11.0,39.2
hancock_in,14542.0,18.6,1.0,0.0,48162.0,61.6,4.0,0.0,56793.0,72.7,4.0,44.6
gratiot_mi,5329.0,13.1,9.0,0.0,0.0,0.0,10.0,0.0,18889.0,46.4,11.0,54.1
armstrong_pa,8978.0,13.9,1.0,0.0,36044.0,55.7,3.0,0.0,42075.0,65.0,4.0,48.9
alcona_mi,2275.0,21.9,5.0,0.0,5252.0,50.5,7.0,0.0,6186.0,59.5,8.0,55.6
bland_va,179.0,2.9,5.0,0.0,530.0,8.4,5.0,0.0,2836.0,45.2,6.0,11.5
baldwin_al,28407.0,12.7,1.0,0.0,106185.0,47.6,2.0,0.0,142028.0,63.6,4.0,34.1
langlade_wi,3054.0,15.9,5.0,0.0,9302.0,48.5,7.0,0.0,10825.0,56.4,8.0,57.2
logan_ar,2962.0,13.8,13.0,0.0,9411.0,43.8,14.0,0.0,11438.0,53.3,15.0,37.3
portsmouth city_va,20109.0,21.3,13.0,0.0,65275.0,69.1,16.0,0.0,53954.0,57.2,15.0,25.6
thurston_wa,37182.0,12.8,5.0,0.0,177463.0,61.1,8.0,0.0,221536.0,76.3,8.0,50.4
kaufman_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81387.0,59.8,12.0,32.6
madison_ms,22842.0,21.5,5.0,0.0,63196.0,59.5,8.0,0.0,75020.0,70.6,8.0,41.1
gaston_nc,30123.0,13.4,9.0,0.0,101933.0,45.4,10.0,0.0,152313.0,67.8,11.0,23.1
carter_mo,845.0,14.1,9.0,0.0,1928.0,32.2,9.0,0.0,2336.0,39.1,10.0,36.3
adams_ia,833.0,23.1,1.0,0.0,1789.0,49.7,3.0,0.0,2143.0,59.5,4.0,55.4
harlan_ky,3140.0,12.1,13.0,0.0,10607.0,40.8,14.0,0.0,13462.0,51.8,15.0,41.3
manassas city_va,129.0,0.3,5.0,0.0,1408.0,3.4,5.0,0.0,23859.0,58.1,7.0,2.7
stanly_nc,8862.0,14.1,9.0,0.0,19200.0,30.6,9.0,0.0,36765.0,58.5,11.0,22.8
scott_va,2642.0,12.3,9.0,0.0,8854.0,41.1,10.0,0.0,14240.0,66.0,12.0,27.9
montgomery_al,27585.0,12.2,13.0,0.0,109785.0,48.5,14.0,0.0,147753.0,65.2,16.0,33.6
nuckolls_ne,739.0,17.8,1.0,0.0,1812.0,43.7,3.0,0.0,2059.0,49.6,3.0,55.8
cedar_ia,3805.0,20.4,1.0,0.0,10280.0,55.2,4.0,0.0,11863.0,63.7,4.0,54.9
preble_oh,3678.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,19015.0,46.5,3.0,46.0
winnebago_wi,27143.0,15.8,1.0,0.0,93350.0,54.3,4.0,0.0,112846.0,65.6,4.0,56.6
benton_mn,4787.0,11.7,5.0,0.0,14777.0,36.1,6.0,0.0,18974.0,46.4,7.0,59.4
steele_mn,5409.0,14.8,5.0,0.0,19890.0,54.3,8.0,0.0,23386.0,63.8,8.0,58.1
stark_il,1070.0,20.0,1.0,0.0,2711.0,50.7,3.0,0.0,2986.0,55.9,4.0,51.5
refugio_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4208.0,60.6,16.0,41.6
treasure_mt,144.0,20.7,1.0,0.0,293.0,42.1,2.0,0.0,368.0,52.9,3.0,42.7
spokane_wa,83209.0,15.9,5.0,0.0,304837.0,58.3,8.0,0.0,352052.0,67.3,8.0,45.9
bristol city_va,3559.0,21.2,13.0,0.0,10622.0,63.4,16.0,0.0,13293.0,79.3,16.0,37.0
pulaski_ar,65196.0,16.6,9.0,0.0,215407.0,55.0,11.0,0.0,265468.0,67.7,12.0,43.4
christian_ky,4376.0,6.2,13.0,0.0,21336.0,30.3,13.0,0.0,29134.0,41.3,14.0,32.6
floyd_ga,689.0,0.7,13.0,0.0,14009.0,14.2,13.0,0.0,46714.0,47.4,15.0,35.7
bedford_va,5046.0,6.4,1.0,0.0,17875.0,22.6,1.0,0.0,40263.0,51.0,3.0,26.5
jefferson_in,5901.0,18.3,5.0,0.0,16688.0,51.7,7.0,0.0,19690.0,60.9,8.0,47.7
roosevelt_nm,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,8779.0,47.5,14.0,44.1
hale_al,2096.0,14.3,13.0,0.0,7479.0,51.0,15.0,0.0,10575.0,72.2,16.0,39.3
lake_mt,6824.0,22.4,9.0,0.0,15874.0,52.1,11.0,0.0,19303.0,63.4,12.0,49.6
lauderdale_al,12756.0,13.8,5.0,0.0,40523.0,43.7,6.0,0.0,52968.0,57.1,7.0,36.4
powhatan_va,291.0,1.0,1.0,0.0,558.0,1.9,1.0,0.0,13049.0,44.0,2.0,1.0
caldwell_mo,1273.0,14.1,5.0,0.0,3235.0,35.9,6.0,0.0,3996.0,44.3,6.0,42.0
walton_fl,10906.0,14.7,9.0,0.0,34493.0,46.6,10.0,0.0,43193.0,58.3,11.0,37.9
marshall_ms,3271.0,9.3,9.0,0.0,16670.0,47.2,10.0,0.0,22448.0,63.6,12.0,33.5
cass_mi,5957.0,11.5,5.0,0.0,19587.0,37.8,6.0,0.0,25431.0,49.1,7.0,41.9
rogers_ok,13992.0,15.1,5.0,0.0,40362.0,43.7,6.0,0.0,50622.0,54.8,7.0,36.6
kankakee_il,13826.0,12.6,9.0,0.0,52253.0,47.6,10.0,0.0,61739.0,56.2,12.0,45.9
oconee_ga,3367.0,8.4,1.0,0.0,10088.0,25.0,1.0,0.0,25051.0,62.2,4.0,43.5
monroe_oh,1901.0,13.9,5.0,0.0,0.0,0.0,6.0,0.0,7099.0,52.0,7.0,42.5
richmond_va,445.0,4.9,9.0,0.0,862.0,9.6,9.0,0.0,4069.0,45.1,11.0,14.3
greene_va,102.0,0.5,1.0,0.0,661.0,3.3,1.0,0.0,10004.0,50.5,3.0,4.7
ouachita_ar,3387.0,14.5,13.0,0.0,12056.0,51.6,15.0,0.0,14503.0,62.0,16.0,38.7
gilchrist_fl,1999.0,10.8,13.0,0.0,6692.0,36.0,13.0,0.0,7820.0,42.1,14.0,35.8
gage_ne,873.0,4.1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,64.6
union_oh,6083.0,10.3,1.0,0.0,24865.0,42.2,3.0,0.0,37933.0,64.3,4.0,50.5
pike_in,2784.0,22.5,1.0,0.0,6645.0,53.6,3.0,0.0,7765.0,62.7,4.0,42.5
hamilton_ne,452.0,4.8,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,60.1
delta_co,446.0,1.4,9.0,0.0,13741.0,44.1,10.0,0.0,16221.0,52.1,11.0,51.9
lander_nv,786.0,14.2,13.0,0.0,1879.0,34.0,13.0,0.0,2461.0,44.5,14.0,40.1
winkler_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3566.0,44.5,10.0,32.1
kingfisher_ok,2594.0,16.5,5.0,0.0,6995.0,44.4,6.0,0.0,8553.0,54.3,7.0,37.1
josephine_or,9503.0,10.9,9.0,0.0,40719.0,46.5,11.0,0.0,48182.0,55.1,11.0,49.3
glades_fl,1161.0,8.4,13.0,0.0,4302.0,31.1,13.0,0.0,5628.0,40.8,14.0,38.1
sedgwick_co,112.0,5.0,9.0,0.0,1037.0,46.1,11.0,0.0,1268.0,56.4,12.0,51.9
erie_oh,7078.0,9.5,5.0,0.0,28270.0,38.1,6.0,0.0,46175.0,62.2,8.0,54.9
mineral_wv,3556.0,13.2,9.0,0.0,10046.0,37.4,10.0,0.0,15880.0,59.1,12.0,39.4
daniels_mt,360.0,21.3,1.0,0.0,618.0,36.6,2.0,0.0,761.0,45.0,3.0,47.9
howard_ar,1696.0,12.8,13.0,0.0,6572.0,49.8,14.0,0.0,8371.0,63.4,16.0,33.7
sevier_ut,1217.0,5.6,5.0,0.0,8245.0,38.1,6.0,0.0,10902.0,50.4,7.0,37.9
grant_nd,203.0,8.9,1.0,0.0,457.0,20.1,1.0,0.0,620.0,27.3,1.0,56.1
lewis_tn,1569.0,12.8,9.0,0.0,4043.0,33.0,9.0,0.0,4854.0,39.6,10.0,41.2
perry_il,3457.0,16.5,9.0,0.0,8997.0,43.0,10.0,0.0,11573.0,55.3,11.0,46.0
delta_mi,7604.0,21.2,5.0,0.0,19707.0,55.1,8.0,0.0,23010.0,64.3,8.0,50.0
marion_ks,2016.0,17.0,1.0,0.0,5410.0,45.5,2.0,0.0,6514.0,54.8,3.0,47.2
levy_fl,5640.0,13.6,13.0,0.0,19116.0,46.1,14.0,0.0,22623.0,54.5,15.0,36.9
unknown_fl,19541.0,0.0,0.0,0.0,157247.0,0.0,0.0,0.0,256515.0,0.0,0.0,58.8
larue_ky,1307.0,9.1,9.0,0.0,5755.0,40.0,10.0,0.0,6824.0,47.4,11.0,42.5
henry_tn,5932.0,18.3,9.0,0.0,14043.0,43.4,10.0,0.0,16881.0,52.2,11.0,45.5
potter_sd,68.0,3.2,1.0,0.0,0.0,0.0,3.0,0.0,1478.0,68.6,4.0,51.7
shelby_mo,1333.0,22.5,5.0,0.0,2615.0,44.1,6.0,0.0,3039.0,51.2,7.0,44.8
hill_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17346.0,47.3,15.0,34.8
duchesne_ut,2077.0,10.4,5.0,0.0,7979.0,40.0,6.0,0.0,10501.0,52.7,7.0,35.3
huron_mi,5686.0,18.4,5.0,0.0,14785.0,47.7,7.0,0.0,17073.0,55.1,8.0,57.0
moore_nc,24209.0,24.0,5.0,0.0,55599.0,55.1,7.0,0.0,82549.0,81.8,8.0,26.1
talladega_al,7218.0,9.0,13.0,0.0,24952.0,31.2,13.0,0.0,35243.0,44.1,14.0,35.7
anderson_ks,1131.0,14.4,1.0,0.0,3106.0,39.5,2.0,0.0,3778.0,48.1,3.0,47.2
franklin_pa,19637.0,12.7,5.0,0.0,71197.0,45.9,7.0,0.0,86030.0,55.5,7.0,43.6
atkinson_ga,87.0,1.1,13.0,0.0,1368.0,16.8,13.0,0.0,3827.0,46.9,14.0,25.8
golden valley_nd,265.0,15.0,1.0,0.0,504.0,28.6,1.0,0.0,658.0,37.4,1.0,35.9
wilbarger_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276.0,57.0,16.0,36.6
cabell_wv,7771.0,8.5,9.0,0.0,24740.0,26.9,9.0,0.0,63036.0,68.6,12.0,46.4
sharkey_ms,613.0,14.2,13.0,0.0,2208.0,51.1,15.0,0.0,2692.0,62.3,16.0,43.3
elbert_co,98.0,0.4,1.0,0.0,8856.0,33.1,2.0,0.0,10866.0,40.7,2.0,50.4
tazewell_va,4871.0,12.0,9.0,0.0,12738.0,31.4,9.0,0.0,20589.0,50.7,11.0,34.9
mackinac_mi,3231.0,29.9,9.0,0.0,7379.0,68.3,12.0,0.0,8951.0,82.9,12.0,48.3
charles mix_sd,1726.0,18.6,9.0,0.0,4540.0,48.9,10.0,0.0,6533.0,70.3,12.0,43.2
lawrence_tn,4978.0,11.3,13.0,0.0,14855.0,33.7,13.0,0.0,18159.0,41.1,14.0,40.5
chatham_nc,17104.0,23.0,5.0,0.0,41650.0,55.9,7.0,0.0,66366.0,89.1,8.0,21.7
liberty_ga,9418.0,15.3,13.0,0.0,25756.0,41.9,14.0,0.0,46191.0,75.2,16.0,15.8
pottawatomie_ok,13288.0,18.3,13.0,0.0,32778.0,45.2,14.0,0.0,43511.0,59.9,15.0,34.6
washington_ne,3092.0,14.9,1.0,0.0,10123.0,48.8,3.0,0.0,12106.0,58.4,4.0,56.1
phelps_ne,354.0,3.9,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,57.5
carver_mn,15044.0,14.3,1.0,0.0,62680.0,59.6,4.0,0.0,74970.0,71.3,4.0,60.5
harlan_ne,514.0,15.2,1.0,0.0,1187.0,35.1,2.0,0.0,1366.0,40.4,2.0,59.0
polk_nc,3967.0,19.1,5.0,0.0,9148.0,44.1,6.0,0.0,11573.0,55.8,7.0,23.6
unknown_ne,118398.0,0.0,0.0,0.0,185891.0,0.0,0.0,0.0,195993.0,0.0,0.0,15.1
jackson_ky,1327.0,10.0,9.0,0.0,4215.0,31.6,9.0,0.0,5368.0,40.3,10.0,39.8
lincoln_ar,1290.0,9.9,13.0,0.0,4387.0,33.7,13.0,0.0,5399.0,41.5,14.0,36.7
hidalgo_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805618.0,92.7,16.0,31.3
franklin_al,4177.0,13.3,13.0,0.0,12337.0,39.3,14.0,0.0,16568.0,52.8,15.0,31.5
iroquois_il,5251.0,19.4,5.0,0.0,12596.0,46.5,6.0,0.0,14653.0,54.0,8.0,49.5
nueces_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240762.0,66.5,16.0,38.9
mercer_nj,43904.0,11.9,9.0,0.0,248084.0,67.5,12.0,0.0,324712.0,88.4,12.0,49.4
rusk_wi,1543.0,10.9,5.0,0.0,5194.0,36.6,6.0,0.0,6216.0,43.8,7.0,55.7
pasco_fl,72890.0,13.2,9.0,0.0,307880.0,55.6,11.0,0.0,371023.0,67.0,12.0,40.9
wayne_ms,2078.0,10.3,13.0,0.0,7166.0,35.5,13.0,0.0,9002.0,44.6,14.0,33.3
pulaski_mo,8659.0,16.5,9.0,0.0,28623.0,54.4,11.0,0.0,32199.0,61.2,12.0,13.5
wichita_ks,604.0,28.5,5.0,0.0,964.0,45.5,7.0,0.0,1142.0,53.9,8.0,41.2
jerauld_sd,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1189.0,59.1,4.0,52.2
cheshire_nh,924.0,1.2,1.0,0.0,45504.0,59.8,4.0,0.0,63367.0,83.3,4.0,15.5
luce_mi,1356.0,21.8,9.0,0.0,2535.0,40.7,10.0,0.0,2940.0,47.2,11.0,54.4
newton_mo,4080.0,7.0,5.0,0.0,14380.0,24.7,5.0,0.0,17401.0,29.9,5.0,52.3
lawrence_il,2634.0,16.8,13.0,0.0,5794.0,37.0,13.0,0.0,7351.0,46.9,15.0,39.0
keith_ne,178.0,2.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,58.6
green_wi,7532.0,20.4,1.0,0.0,21389.0,57.9,4.0,0.0,24689.0,66.8,4.0,61.7
mora_nm,0.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,3434.0,76.0,16.0,58.7
macon_il,16566.0,15.9,9.0,0.0,53062.0,51.0,10.0,0.0,59604.0,57.3,12.0,49.3
san juan_wa,3146.0,17.9,1.0,0.0,13557.0,77.1,4.0,0.0,15740.0,89.5,4.0,65.6
candler_ga,320.0,3.0,13.0,0.0,1977.0,18.3,13.0,0.0,5158.0,47.7,15.0,34.2
anderson_tn,10929.0,14.2,9.0,0.0,39463.0,51.3,11.0,0.0,47824.0,62.1,12.0,46.5
oneida_wi,8288.0,23.3,1.0,0.0,21389.0,60.1,4.0,0.0,24740.0,69.5,4.0,57.7
raleigh_wv,6300.0,8.6,13.0,0.0,20128.0,27.4,13.0,0.0,43931.0,59.9,16.0,40.5
penobscot_me,24835.0,16.3,5.0,0.0,96907.0,63.7,8.0,0.0,119351.0,78.4,8.0,52.5
cherry_ne,894.0,15.7,1.0,0.0,1697.0,29.8,1.0,0.0,2137.0,37.6,2.0,38.0
crittenden_ar,4456.0,9.3,13.0,0.0,19830.0,41.4,14.0,0.0,25873.0,54.0,15.0,30.7
le flore_ok,5820.0,11.7,13.0,0.0,18244.0,36.6,14.0,0.0,22643.0,45.4,14.0,36.3
tipton_tn,5748.0,9.3,5.0,0.0,22190.0,36.0,5.0,0.0,28327.0,46.0,7.0,35.1
