county_state,state,candidate_won,party,winner_votes,total_votes,pct_trump,pct_biden
greeley_ne,NE,Donald Trump,REP,1016,1259,0.807,0.193
hall_ne,NE,Donald Trump,REP,16189,24450,0.662,0.338
hamilton_ne,NE,Donald Trump,REP,4309,5566,0.774,0.226
harlan_ne,NE,Donald Trump,REP,1615,1934,0.835,0.165
hayes_ne,NE,Donald Trump,REP,494,536,0.922,0.078
hitchcock_ne,NE,Donald Trump,REP,1264,1470,0.86,0.14
holt_ne,NE,Donald Trump,REP,4769,5550,0.859,0.141
hooker_ne,NE,Donald Trump,REP,376,442,0.851,0.149
howard_ne,NE,Donald Trump,REP,2786,3511,0.794,0.206
jefferson_ne,NE,Donald Trump,REP,2616,3730,0.701,0.299
johnson_ne,NE,Donald Trump,REP,1518,2233,0.68,0.32
kearney_ne,NE,Donald Trump,REP,2822,3617,0.78,0.22
keith_ne,NE,Donald Trump,REP,3544,4369,0.811,0.189
keya paha_ne,NE,Donald Trump,REP,476,530,0.898,0.102
kimball_ne,NE,Donald Trump,REP,1563,1877,0.833,0.167
knox_ne,NE,Donald Trump,REP,3721,4708,0.79,0.21
lincoln_ne,NE,Donald Trump,REP,13071,17163,0.762,0.238
logan_ne,NE,Donald Trump,REP,407,450,0.904,0.096
loup_ne,NE,Donald Trump,REP,370,454,0.815,0.185
mcpherson_ne,NE,Donald Trump,REP,275,302,0.911,0.089
madison_ne,NE,Donald Trump,REP,11940,15819,0.755,0.245
merrick_ne,NE,Donald Trump,REP,3419,4282,0.798,0.202
morrill_ne,NE,Donald Trump,REP,2113,2558,0.826,0.174
nance_ne,NE,Donald Trump,REP,1437,1832,0.784,0.216
nemaha_ne,NE,Donald Trump,REP,2428,3432,0.707,0.293
nuckolls_ne,NE,Donald Trump,REP,1857,2305,0.806,0.194
otoe_ne,NE,Donald Trump,REP,5649,8355,0.676,0.324
pawnee_ne,NE,Donald Trump,REP,1071,1429,0.749,0.251
perkins_ne,NE,Donald Trump,REP,1321,1545,0.855,0.145
phelps_ne,NE,Donald Trump,REP,4157,5021,0.828,0.172
pierce_ne,NE,Donald Trump,REP,3462,4012,0.863,0.137
platte_ne,NE,Donald Trump,REP,12186,15721,0.775,0.225
polk_ne,NE,Donald Trump,REP,2291,2887,0.794,0.206
red willow_ne,NE,Donald Trump,REP,4525,5470,0.827,0.173
richardson_ne,NE,Donald Trump,REP,3073,4134,0.743,0.257
rock_ne,NE,Donald Trump,REP,744,842,0.884,0.116
saline_ne,NE,Donald Trump,REP,3631,5780,0.628,0.372
sarpy_ne,NE,Donald Trump,REP,51979,96193,0.54,0.46
saunders_ne,NE,Donald Trump,REP,9108,12786,0.712,0.288
scotts bluff_ne,NE,Donald Trump,REP,10952,15524,0.705,0.295
seward_ne,NE,Donald Trump,REP,6490,9199,0.706,0.294
sheridan_ne,NE,Donald Trump,REP,2292,2684,0.854,0.146
sherman_ne,NE,Donald Trump,REP,1322,1700,0.778,0.222
sioux_ne,NE,Donald Trump,REP,642,731,0.878,0.122
stanton_ne,NE,Donald Trump,REP,2561,3165,0.809,0.191
thayer_ne,NE,Donald Trump,REP,2308,2989,0.772,0.228
thomas_ne,NE,Donald Trump,REP,377,427,0.883,0.117
thurston_ne,NE,Donald Trump,REP,1180,2379,0.496,0.504
valley_ne,NE,Donald Trump,REP,1901,2344,0.811,0.189
washington_ne,NE,Donald Trump,REP,8583,12467,0.688,0.312
wayne_ne,NE,Donald Trump,REP,3055,4218,0.724,0.276
webster_ne,NE,Donald Trump,REP,1511,1876,0.805,0.195
wheeler_ne,NE,Donald Trump,REP,438,503,0.871,0.129
york_ne,NE,Donald Trump,REP,5337,7161,0.745,0.255
churchill_nv,NV,Donald Trump,REP,9372,12890,0.727,0.273
douglas_nv,NV,Donald Trump,REP,21630,34125,0.634,0.366
elko_nv,NV,Donald Trump,REP,16741,21967,0.762,0.238
esmeralda_nv,NV,Donald Trump,REP,400,487,0.821,0.179
eureka_nv,NV,Donald Trump,REP,895,1017,0.88,0.12
humboldt_nv,NV,Donald Trump,REP,5877,7771,0.756,0.244
lander_nv,NV,Donald Trump,REP,2198,2765,0.795,0.205
lincoln_nv,NV,Donald Trump,REP,2067,2446,0.845,0.155
lyon_nv,NV,Donald Trump,REP,20914,30238,0.692,0.308
mineral_nv,NV,Donald Trump,REP,1423,2335,0.609,0.391
nye_nv,NV,Donald Trump,REP,17528,25378,0.691,0.309
pershing_nv,NV,Donald Trump,REP,1731,2320,0.746,0.254
storey_nv,NV,Donald Trump,REP,1908,2877,0.663,0.337
white pine_nv,NV,Donald Trump,REP,3403,4369,0.779,0.221
carson city_nv,NV,Donald Trump,REP,16113,29739,0.542,0.458
carroll_nh,NH,Donald Trump,REP,267,538,0.496,0.504
grafton_nh,NH,Donald Trump,REP,423,784,0.54,0.46
hillsborough_nh,NH,Donald Trump,REP,1722,3276,0.526,0.474
strafford_nh,NH,Donald Trump,REP,1408,2802,0.502,0.498
cape may_nj,NJ,Donald Trump,REP,33158,57933,0.572,0.428
hunterdon_nj,NJ,Donald Trump,REP,43153,84673,0.51,0.49
monmouth_nj,NJ,Donald Trump,REP,191808,378390,0.507,0.493
ocean_nj,NJ,Donald Trump,REP,217740,342746,0.635,0.365
salem_nj,NJ,Donald Trump,REP,18827,34042,0.553,0.447
sussex_nj,NJ,Donald Trump,REP,51698,88352,0.585,0.415
warren_nj,NJ,Donald Trump,REP,34769,61057,0.569,0.431
catron_nm,NM,Donald Trump,REP,1698,2326,0.73,0.27
chaves_nm,NM,Donald Trump,REP,15656,22443,0.698,0.302
colfax_nm,NM,Donald Trump,REP,3271,6016,0.544,0.456
curry_nm,NM,Donald Trump,REP,10444,15101,0.692,0.308
de baca_nm,NM,Donald Trump,REP,656,901,0.728,0.272
eddy_nm,NM,Donald Trump,REP,17454,23222,0.752,0.248
harding_nm,NM,Donald Trump,REP,319,505,0.632,0.368
hidalgo_nm,NM,Donald Trump,REP,1120,1974,0.567,0.433
lea_nm,NM,Donald Trump,REP,16531,20918,0.79,0.21
lincoln_nm,NM,Donald Trump,REP,6942,10306,0.674,0.326
luna_nm,NM,Donald Trump,REP,4408,8103,0.544,0.456
otero_nm,NM,Donald Trump,REP,14521,23571,0.616,0.384
quay_nm,NM,Donald Trump,REP,2634,3873,0.68,0.32
roosevelt_nm,NM,Donald Trump,REP,4634,6608,0.701,0.299
san juan_nm,NM,Donald Trump,REP,32874,52294,0.629,0.371
sierra_nm,NM,Donald Trump,REP,3542,5945,0.596,0.404
torrance_nm,NM,Donald Trump,REP,4772,7281,0.655,0.345
union_nm,NM,Donald Trump,REP,1388,1789,0.776,0.224
valencia_nm,NM,Donald Trump,REP,17364,32277,0.538,0.462
allegany_ny,NY,Donald Trump,REP,14135,20716,0.682,0.318
cattaraugus_ny,NY,Donald Trump,REP,22155,34760,0.637,0.363
cayuga_ny,NY,Donald Trump,REP,19512,36421,0.536,0.464
chautauqua_ny,NY,Donald Trump,REP,34853,59195,0.589,0.411
chemung_ny,NY,Donald Trump,REP,21922,39410,0.556,0.444
chenango_ny,NY,Donald Trump,REP,13482,22282,0.605,0.395
cortland_ny,NY,Donald Trump,REP,10789,21678,0.498,0.502
delaware_ny,NY,Donald Trump,REP,13387,22971,0.583,0.417
franklin_ny,NY,Donald Trump,REP,9668,19268,0.502,0.498
fulton_ny,NY,Donald Trump,REP,15378,23718,0.648,0.352
genesee_ny,NY,Donald Trump,REP,18876,29217,0.646,0.354
greene_ny,NY,Donald Trump,REP,14271,25137,0.568,0.432
hamilton_ny,NY,Donald Trump,REP,2225,3460,0.643,0.357
herkimer_ny,NY,Donald Trump,REP,18870,29319,0.644,0.356
jefferson_ny,NY,Donald Trump,REP,25629,43855,0.584,0.416
lewis_ny,NY,Donald Trump,REP,8894,12944,0.687,0.313
livingston_ny,NY,Donald Trump,REP,18182,31401,0.579,0.421
madison_ny,NY,Donald Trump,REP,18408,34038,0.541,0.459
montgomery_ny,NY,Donald Trump,REP,12745,21134,0.603,0.397
niagara_ny,NY,Donald Trump,REP,56068,104123,0.538,0.462
oneida_ny,NY,Donald Trump,REP,57180,100746,0.568,0.432
ontario_ny,NY,Donald Trump,REP,29039,59674,0.487,0.513
orange_ny,NY,Donald Trump,REP,84996,172196,0.494,0.506
orleans_ny,NY,Donald Trump,REP,12126,18154,0.668,0.332
oswego_ny,NY,Donald Trump,REP,32138,54491,0.59,0.41
otsego_ny,NY,Donald Trump,REP,14382,28010,0.513,0.487
putnam_ny,NY,Donald Trump,REP,29283,54989,0.533,0.467
richmond_ny,NY,Donald Trump,REP,123320,216278,0.57,0.43
st. lawrence_ny,NY,Donald Trump,REP,24608,44800,0.549,0.451
schoharie_ny,NY,Donald Trump,REP,9903,15685,0.631,0.369
schuyler_ny,NY,Donald Trump,REP,5621,9740,0.577,0.423
seneca_ny,NY,Donald Trump,REP,8329,15608,0.534,0.466
steuben_ny,NY,Donald Trump,REP,29474,46179,0.638,0.362
suffolk_ny,NY,Donald Trump,REP,381253,771541,0.494,0.506
sullivan_ny,NY,Donald Trump,REP,18665,34647,0.539,0.461
tioga_ny,NY,Donald Trump,REP,14791,25036,0.591,0.409
warren_ny,NY,Donald Trump,REP,17699,36149,0.49,0.51
washington_ny,NY,Donald Trump,REP,15941,28101,0.567,0.433
wayne_ny,NY,Donald Trump,REP,26204,44727,0.586,0.414
wyoming_ny,NY,Donald Trump,REP,13898,19399,0.716,0.284
yates_ny,NY,Donald Trump,REP,6208,10701,0.58,0.42
alamance_nc,NC,Donald Trump,REP,46056,86091,0.535,0.465
alexander_nc,NC,Donald Trump,REP,15888,20236,0.785,0.215
alleghany_nc,NC,Donald Trump,REP,4527,6076,0.745,0.255
ashe_nc,NC,Donald Trump,REP,11451,15814,0.724,0.276
avery_nc,NC,Donald Trump,REP,7172,9458,0.758,0.242
beaufort_nc,NC,Donald Trump,REP,16437,26315,0.625,0.375
bladen_nc,NC,Donald Trump,REP,9676,17125,0.565,0.435
brunswick_nc,NC,Donald Trump,REP,55850,90175,0.619,0.381
burke_nc,NC,Donald Trump,REP,31019,44602,0.695,0.305
cabarrus_nc,NC,Donald Trump,REP,63237,117227,0.539,0.461
caldwell_nc,NC,Donald Trump,REP,32119,42829,0.75,0.25
camden_nc,NC,Donald Trump,REP,4312,5953,0.724,0.276
carteret_nc,NC,Donald Trump,REP,30028,42695,0.703,0.297
caswell_nc,NC,Donald Trump,REP,7089,12051,0.588,0.412
catawba_nc,NC,Donald Trump,REP,56588,83425,0.678,0.322
cherokee_nc,NC,Donald Trump,REP,12628,16423,0.769,0.231
chowan_nc,NC,Donald Trump,REP,4471,7784,0.574,0.426
clay_nc,NC,Donald Trump,REP,5112,6893,0.742,0.258
cleveland_nc,NC,Donald Trump,REP,33798,51308,0.659,0.341
columbus_nc,NC,Donald Trump,REP,16832,26446,0.636,0.364
craven_nc,NC,Donald Trump,REP,31032,53065,0.585,0.415
currituck_nc,NC,Donald Trump,REP,11657,16147,0.722,0.278
dare_nc,NC,Donald Trump,REP,13938,24232,0.575,0.425
davidson_nc,NC,Donald Trump,REP,64658,88514,0.73,0.27
davie_nc,NC,Donald Trump,REP,18228,25311,0.72,0.28
duplin_nc,NC,Donald Trump,REP,13793,22715,0.607,0.393
franklin_nc,NC,Donald Trump,REP,20901,37351,0.56,0.44
gaston_nc,NC,Donald Trump,REP,73033,115498,0.632,0.368
gates_nc,NC,Donald Trump,REP,3367,5971,0.564,0.436
graham_nc,NC,Donald Trump,REP,3710,4665,0.795,0.205
granville_nc,NC,Donald Trump,REP,16647,31598,0.527,0.473
greene_nc,NC,Donald Trump,REP,4874,8753,0.557,0.443
harnett_nc,NC,Donald Trump,REP,35177,58293,0.603,0.397
haywood_nc,NC,Donald Trump,REP,22834,36542,0.625,0.375
henderson_nc,NC,Donald Trump,REP,40032,68371,0.586,0.414
hyde_nc,NC,Donald Trump,REP,1418,2492,0.569,0.431
iredell_nc,NC,Donald Trump,REP,67010,102371,0.655,0.345
jackson_nc,NC,Donald Trump,REP,11356,21428,0.53,0.47
johnston_nc,NC,Donald Trump,REP,68353,111357,0.614,0.386
jones_nc,NC,Donald Trump,REP,3280,5525,0.594,0.406
lee_nc,NC,Donald Trump,REP,16469,29008,0.568,0.432
lenoir_nc,NC,Donald Trump,REP,14590,28409,0.514,0.486
lincoln_nc,NC,Donald Trump,REP,36341,50217,0.724,0.276
mcdowell_nc,NC,Donald Trump,REP,16883,23003,0.734,0.266
macon_nc,NC,Donald Trump,REP,14211,20743,0.685,0.315
madison_nc,NC,Donald Trump,REP,7979,13076,0.61,0.39
martin_nc,NC,Donald Trump,REP,6532,12540,0.521,0.479
mitchell_nc,NC,Donald Trump,REP,7090,9041,0.784,0.216
montgomery_nc,NC,Donald Trump,REP,8411,12849,0.655,0.345
moore_nc,NC,Donald Trump,REP,36764,58339,0.63,0.37
onslow_nc,NC,Donald Trump,REP,46078,72235,0.638,0.362
pamlico_nc,NC,Donald Trump,REP,4849,7631,0.635,0.365
pender_nc,NC,Donald Trump,REP,21956,34169,0.643,0.357
perquimans_nc,NC,Donald Trump,REP,4903,7484,0.655,0.345
person_nc,NC,Donald Trump,REP,13184,21894,0.602,0.398
polk_nc,NC,Donald Trump,REP,7689,12358,0.622,0.378
randolph_nc,NC,Donald Trump,REP,56894,73316,0.776,0.224
richmond_nc,NC,Donald Trump,REP,11830,20763,0.57,0.43
robeson_nc,NC,Donald Trump,REP,27806,47188,0.589,0.411
rockingham_nc,NC,Donald Trump,REP,31301,47809,0.655,0.345
rowan_nc,NC,Donald Trump,REP,49297,73408,0.672,0.328
rutherford_nc,NC,Donald Trump,REP,24891,34429,0.723,0.277
sampson_nc,NC,Donald Trump,REP,17411,28618,0.608,0.392
scotland_nc,NC,Donald Trump,REP,7473,14775,0.506,0.494
stanly_nc,NC,Donald Trump,REP,25458,33939,0.75,0.25
stokes_nc,NC,Donald Trump,REP,20142,25701,0.784,0.216
surry_nc,NC,Donald Trump,REP,27538,36638,0.752,0.248
swain_nc,NC,Donald Trump,REP,4161,7068,0.589,0.411
transylvania_nc,NC,Donald Trump,REP,11636,20404,0.57,0.43
tyrrell_nc,NC,Donald Trump,REP,1044,1817,0.575,0.425
union_nc,NC,Donald Trump,REP,80382,131011,0.614,0.386
wayne_nc,NC,Donald Trump,REP,30709,55537,0.553,0.447
wilkes_nc,NC,Donald Trump,REP,27592,35466,0.778,0.222
yadkin_nc,NC,Donald Trump,REP,15933,19923,0.8,0.2
yancey_nc,NC,Donald Trump,REP,7516,11352,0.662,0.338
adams_nd,ND,Donald Trump,REP,981,1269,0.773,0.227
barnes_nd,ND,Donald Trump,REP,3568,5565,0.641,0.359
benson_nd,ND,Donald Trump,REP,1094,1961,0.558,0.442
billings_nd,ND,Donald Trump,REP,541,635,0.852,0.148
bottineau_nd,ND,Donald Trump,REP,2575,3471,0.742,0.258
bowman_nd,ND,Donald Trump,REP,1395,1657,0.842,0.158
burke_nd,ND,Donald Trump,REP,994,1155,0.861,0.139
burleigh_nd,ND,Donald Trump,REP,34744,50753,0.685,0.315
cass_nd,ND,Donald Trump,REP,42619,86053,0.495,0.505
cavalier_nd,ND,Donald Trump,REP,1499,2020,0.742,0.258
dickey_nd,ND,Donald Trump,REP,1742,2424,0.719,0.281
divide_nd,ND,Donald Trump,REP,904,1202,0.752,0.248
dunn_nd,ND,Donald Trump,REP,1951,2338,0.834,0.166
eddy_nd,ND,Donald Trump,REP,854,1261,0.677,0.323
emmons_nd,ND,Donald Trump,REP,1738,2009,0.865,0.135
foster_nd,ND,Donald Trump,REP,1362,1778,0.766,0.234
golden valley_nd,ND,Donald Trump,REP,871,1026,0.849,0.151
grand forks_nd,ND,Donald Trump,REP,16987,30970,0.548,0.452
grant_nd,ND,Donald Trump,REP,1145,1381,0.829,0.171
griggs_nd,ND,Donald Trump,REP,907,1250,0.726,0.274
hettinger_nd,ND,Donald Trump,REP,1091,1312,0.832,0.168
kidder_nd,ND,Donald Trump,REP,1215,1460,0.832,0.168
lamoure_nd,ND,Donald Trump,REP,1645,2219,0.741,0.259
logan_nd,ND,Donald Trump,REP,930,1076,0.864,0.136
mchenry_nd,ND,Donald Trump,REP,2364,3003,0.787,0.213
mcintosh_nd,ND,Donald Trump,REP,1153,1455,0.792,0.208
mckenzie_nd,ND,Donald Trump,REP,4482,5419,0.827,0.173
mclean_nd,ND,Donald Trump,REP,4198,5536,0.758,0.242
mercer_nd,ND,Donald Trump,REP,3856,4675,0.825,0.175
morton_nd,ND,Donald Trump,REP,12243,16619,0.737,0.263
mountrail_nd,ND,Donald Trump,REP,2824,4165,0.678,0.322
nelson_nd,ND,Donald Trump,REP,1141,1777,0.642,0.358
oliver_nd,ND,Donald Trump,REP,918,1066,0.861,0.139
pembina_nd,ND,Donald Trump,REP,2460,3331,0.739,0.261
pierce_nd,ND,Donald Trump,REP,1585,2128,0.745,0.255
ramsey_nd,ND,Donald Trump,REP,3577,5372,0.666,0.334
ransom_nd,ND,Donald Trump,REP,1418,2454,0.578,0.422
renville_nd,ND,Donald Trump,REP,1065,1319,0.807,0.193
richland_nd,ND,Donald Trump,REP,5072,7812,0.649,0.351
sargent_nd,ND,Donald Trump,REP,1266,2070,0.612,0.388
sheridan_nd,ND,Donald Trump,REP,688,812,0.847,0.153
slope_nd,ND,Donald Trump,REP,380,427,0.89,0.11
stark_nd,ND,Donald Trump,REP,12110,15050,0.805,0.195
steele_nd,ND,Donald Trump,REP,652,1088,0.599,0.401
stutsman_nd,ND,Donald Trump,REP,6994,9959,0.702,0.298
towner_nd,ND,Donald Trump,REP,830,1174,0.707,0.293
traill_nd,ND,Donald Trump,REP,2522,4136,0.61,0.39
walsh_nd,ND,Donald Trump,REP,3324,4783,0.695,0.305
ward_nd,ND,Donald Trump,REP,19974,28246,0.707,0.293
wells_nd,ND,Donald Trump,REP,1893,2374,0.797,0.203
williams_nd,ND,Donald Trump,REP,11739,14334,0.819,0.181
adams_oh,OH,Donald Trump,REP,9870,12145,0.813,0.187
allen_oh,OH,Donald Trump,REP,33116,48006,0.69,0.31
ashland_oh,OH,Donald Trump,REP,19407,26405,0.735,0.265
ashtabula_oh,OH,Donald Trump,REP,26890,44147,0.609,0.391
auglaize_oh,OH,Donald Trump,REP,20798,25777,0.807,0.193
belmont_oh,OH,Donald Trump,REP,23560,33088,0.712,0.288
brown_oh,OH,Donald Trump,REP,16480,21096,0.781,0.219
butler_oh,OH,Donald Trump,REP,114392,186737,0.613,0.387
carroll_oh,OH,Donald Trump,REP,10745,14212,0.756,0.244
champaign_oh,OH,Donald Trump,REP,14589,19972,0.73,0.27
clark_oh,OH,Donald Trump,REP,39032,64212,0.608,0.392
clermont_oh,OH,Donald Trump,REP,74570,110480,0.675,0.325
clinton_oh,OH,Donald Trump,REP,15488,20527,0.755,0.245
columbiana_oh,OH,Donald Trump,REP,35726,49860,0.717,0.283
coshocton_oh,OH,Donald Trump,REP,12325,16739,0.736,0.264
crawford_oh,OH,Donald Trump,REP,15436,20686,0.746,0.254
darke_oh,OH,Donald Trump,REP,22004,27134,0.811,0.189
defiance_oh,OH,Donald Trump,REP,13038,19381,0.673,0.327
delaware_oh,OH,Donald Trump,REP,66356,126070,0.526,0.474
erie_oh,OH,Donald Trump,REP,22160,40335,0.549,0.451
fairfield_oh,OH,Donald Trump,REP,50797,83311,0.61,0.39
fayette_oh,OH,Donald Trump,REP,9473,12612,0.751,0.249
fulton_oh,OH,Donald Trump,REP,15731,22770,0.691,0.309
gallia_oh,OH,Donald Trump,REP,10645,13799,0.771,0.229
geauga_oh,OH,Donald Trump,REP,34143,56021,0.609,0.391
greene_oh,OH,Donald Trump,REP,52072,88643,0.587,0.413
guernsey_oh,OH,Donald Trump,REP,13407,18230,0.735,0.265
hancock_oh,OH,Donald Trump,REP,26310,38771,0.679,0.321
hardin_oh,OH,Donald Trump,REP,9949,13247,0.751,0.249
harrison_oh,OH,Donald Trump,REP,5792,7655,0.757,0.243
henry_oh,OH,Donald Trump,REP,10479,14764,0.71,0.29
highland_oh,OH,Donald Trump,REP,15678,19676,0.797,0.203
hocking_oh,OH,Donald Trump,REP,9737,13824,0.704,0.296
holmes_oh,OH,Donald Trump,REP,10796,12947,0.834,0.166
huron_oh,OH,Donald Trump,REP,18956,27190,0.697,0.303
jackson_oh,OH,Donald Trump,REP,11309,14794,0.764,0.236
jefferson_oh,OH,Donald Trump,REP,22828,33362,0.684,0.316
knox_oh,OH,Donald Trump,REP,22340,31398,0.712,0.288
lake_oh,OH,Donald Trump,REP,73278,130509,0.561,0.439
lawrence_oh,OH,Donald Trump,REP,20306,28127,0.722,0.278
licking_oh,OH,Donald Trump,REP,59514,94210,0.632,0.368
logan_oh,OH,Donald Trump,REP,17964,23368,0.769,0.231
lorain_oh,OH,Donald Trump,REP,79520,157437,0.505,0.495
madison_oh,OH,Donald Trump,REP,13835,19855,0.697,0.303
mahoning_oh,OH,Donald Trump,REP,59903,118966,0.504,0.496
marion_oh,OH,Donald Trump,REP,19023,27818,0.684,0.316
medina_oh,OH,Donald Trump,REP,64598,105825,0.61,0.39
meigs_oh,OH,Donald Trump,REP,8316,10951,0.759,0.241
mercer_oh,OH,Donald Trump,REP,19452,23761,0.819,0.181
miami_oh,OH,Donald Trump,REP,41371,57972,0.714,0.286
monroe_oh,OH,Donald Trump,REP,5463,7148,0.764,0.236
morgan_oh,OH,Donald Trump,REP,5041,6847,0.736,0.264
morrow_oh,OH,Donald Trump,REP,14077,18457,0.763,0.237
muskingum_oh,OH,Donald Trump,REP,27867,40465,0.689,0.311
noble_oh,OH,Donald Trump,REP,5135,6343,0.81,0.19
ottawa_oh,OH,Donald Trump,REP,14628,24007,0.609,0.391
paulding_oh,OH,Donald Trump,REP,7086,9467,0.748,0.252
perry_oh,OH,Donald Trump,REP,12357,16675,0.741,0.259
pickaway_oh,OH,Donald Trump,REP,20593,28271,0.728,0.272
pike_oh,OH,Donald Trump,REP,9157,12412,0.738,0.262
portage_oh,OH,Donald Trump,REP,45990,82872,0.555,0.445
preble_oh,OH,Donald Trump,REP,17022,21809,0.781,0.219
putnam_oh,OH,Donald Trump,REP,16412,19921,0.824,0.176
richland_oh,OH,Donald Trump,REP,41472,59975,0.691,0.309
ross_oh,OH,Donald Trump,REP,22278,33299,0.669,0.331
sandusky_oh,OH,Donald Trump,REP,18896,30074,0.628,0.372
scioto_oh,OH,Donald Trump,REP,22609,32047,0.705,0.295
seneca_oh,OH,Donald Trump,REP,17086,25810,0.662,0.338
shelby_oh,OH,Donald Trump,REP,20422,25258,0.809,0.191
stark_oh,OH,Donald Trump,REP,111097,189879,0.585,0.415
trumbull_oh,OH,Donald Trump,REP,55194,101001,0.546,0.454
tuscarawas_oh,OH,Donald Trump,REP,30458,44015,0.692,0.308
union_oh,OH,Donald Trump,REP,21669,33445,0.648,0.352
van wert_oh,OH,Donald Trump,REP,11650,14965,0.778,0.222
vinton_oh,OH,Donald Trump,REP,4632,6030,0.768,0.232
warren_oh,OH,Donald Trump,REP,87988,136100,0.646,0.354
washington_oh,OH,Donald Trump,REP,22307,32031,0.696,0.304
wayne_oh,OH,Donald Trump,REP,36759,54283,0.677,0.323
williams_oh,OH,Donald Trump,REP,13452,18651,0.721,0.279
wood_oh,OH,Donald Trump,REP,35757,67597,0.529,0.471
wyandot_oh,OH,Donald Trump,REP,8462,11390,0.743,0.257
adair_ok,OK,Donald Trump,REP,5585,7108,0.786,0.214
alfalfa_ok,OK,Donald Trump,REP,1978,2262,0.874,0.126
atoka_ok,OK,Donald Trump,REP,4557,5389,0.846,0.154
beaver_ok,OK,Donald Trump,REP,1968,2178,0.904,0.096
beckham_ok,OK,Donald Trump,REP,6767,7948,0.851,0.149
blaine_ok,OK,Donald Trump,REP,3136,3901,0.804,0.196
bryan_ok,OK,Donald Trump,REP,12344,15976,0.773,0.227
caddo_ok,OK,Donald Trump,REP,7013,9859,0.711,0.289
canadian_ok,OK,Donald Trump,REP,43550,61940,0.703,0.297
carter_ok,OK,Donald Trump,REP,14699,19479,0.755,0.245
cherokee_ok,OK,Donald Trump,REP,11223,17714,0.634,0.366
choctaw_ok,OK,Donald Trump,REP,4698,5832,0.806,0.194
cimarron_ok,OK,Donald Trump,REP,970,1054,0.92,0.08
cleveland_ok,OK,Donald Trump,REP,66677,119778,0.557,0.443
coal_ok,OK,Donald Trump,REP,2091,2524,0.828,0.172
comanche_ok,OK,Donald Trump,REP,20905,35631,0.587,0.413
cotton_ok,OK,Donald Trump,REP,2117,2572,0.823,0.177
craig_ok,OK,Donald Trump,REP,4686,6032,0.777,0.223
creek_ok,OK,Donald Trump,REP,23294,30505,0.764,0.236
custer_ok,OK,Donald Trump,REP,8060,10691,0.754,0.246
delaware_ok,OK,Donald Trump,REP,13557,17245,0.786,0.214
dewey_ok,OK,Donald Trump,REP,2124,2359,0.9,0.1
ellis_ok,OK,Donald Trump,REP,1688,1873,0.901,0.099
garfield_ok,OK,Donald Trump,REP,16970,22430,0.757,0.243
garvin_ok,OK,Donald Trump,REP,8878,10922,0.813,0.187
grady_ok,OK,Donald Trump,REP,18538,23101,0.802,0.198
grant_ok,OK,Donald Trump,REP,1916,2226,0.861,0.139
greer_ok,OK,Donald Trump,REP,1605,1973,0.813,0.187
harmon_ok,OK,Donald Trump,REP,747,933,0.801,0.199
harper_ok,OK,Donald Trump,REP,1327,1487,0.892,0.108
haskell_ok,OK,Donald Trump,REP,4165,5014,0.831,0.169
hughes_ok,OK,Donald Trump,REP,3875,4857,0.798,0.202
jackson_ok,OK,Donald Trump,REP,6392,8221,0.778,0.222
jefferson_ok,OK,Donald Trump,REP,2026,2385,0.849,0.151
johnston_ok,OK,Donald Trump,REP,3441,4251,0.809,0.191
kay_ok,OK,Donald Trump,REP,12834,17249,0.744,0.256
kingfisher_ok,OK,Donald Trump,REP,5521,6465,0.854,0.146
kiowa_ok,OK,Donald Trump,REP,2673,3427,0.78,0.22
latimer_ok,OK,Donald Trump,REP,3437,4249,0.809,0.191
le flore_ok,OK,Donald Trump,REP,15213,18805,0.809,0.191
lincoln_ok,OK,Donald Trump,REP,12013,14888,0.807,0.193
logan_ok,OK,Donald Trump,REP,15608,21574,0.723,0.277
love_ok,OK,Donald Trump,REP,3305,4076,0.811,0.189
mcclain_ok,OK,Donald Trump,REP,15295,19236,0.795,0.205
mccurtain_ok,OK,Donald Trump,REP,9485,11467,0.827,0.173
mcintosh_ok,OK,Donald Trump,REP,6172,8335,0.74,0.26
major_ok,OK,Donald Trump,REP,3084,3467,0.89,0.11
marshall_ok,OK,Donald Trump,REP,4891,6064,0.807,0.193
mayes_ok,OK,Donald Trump,REP,12749,16626,0.767,0.233
murray_ok,OK,Donald Trump,REP,4612,5894,0.782,0.218
muskogee_ok,OK,Donald Trump,REP,16526,25081,0.659,0.341
noble_ok,OK,Donald Trump,REP,3821,4938,0.774,0.226
nowata_ok,OK,Donald Trump,REP,3610,4391,0.822,0.178
okfuskee_ok,OK,Donald Trump,REP,3058,4038,0.757,0.243
oklahoma_ok,OK,Donald Trump,REP,145050,294740,0.492,0.508
okmulgee_ok,OK,Donald Trump,REP,9668,14313,0.675,0.325
osage_ok,OK,Donald Trump,REP,14121,20538,0.688,0.312
ottawa_ok,OK,Donald Trump,REP,8545,11438,0.747,0.253
pawnee_ok,OK,Donald Trump,REP,5267,6786,0.776,0.224
payne_ok,OK,Donald Trump,REP,17813,29643,0.601,0.399
pittsburg_ok,OK,Donald Trump,REP,13851,17924,0.773,0.227
pontotoc_ok,OK,Donald Trump,REP,10805,15320,0.705,0.295
pottawatomie_ok,OK,Donald Trump,REP,20240,28185,0.718,0.282
pushmataha_ok,OK,Donald Trump,REP,4016,4739,0.847,0.153
