county_state,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden
wayland_ma,MA,Joe Biden,DEM,7344,1958,9302,0.21,0.79
westford_ma,MA,Joe Biden,DEM,10229,5069,15298,0.331,0.669
weston_ma,MA,Joe Biden,DEM,5129,1956,7085,0.276,0.724
wilmington_ma,MA,Joe Biden,DEM,8027,6779,14806,0.458,0.542
winchester_ma,MA,Joe Biden,DEM,9777,4093,13870,0.295,0.705
woburn_ma,MA,Joe Biden,DEM,13530,8888,22418,0.396,0.604
nantucket_ma,MA,Joe Biden,DEM,5241,2065,7306,0.283,0.717
avon_ma,MA,Joe Biden,DEM,1601,1096,2697,0.406,0.594
bellingham_ma,MA,Joe Biden,DEM,5211,4678,9889,0.473,0.527
braintree_ma,MA,Joe Biden,DEM,12612,9183,21795,0.421,0.579
brookline_ma,MA,Joe Biden,DEM,27150,3934,31084,0.127,0.873
canton_ma,MA,Joe Biden,DEM,9222,5263,14485,0.363,0.637
cohasset_ma,MA,Joe Biden,DEM,3849,1820,5669,0.321,0.679
dedham_ma,MA,Joe Biden,DEM,10760,5107,15867,0.322,0.678
dover_ma,MA,Joe Biden,DEM,2761,1262,4023,0.314,0.686
foxborough_ma,MA,Joe Biden,DEM,6740,4606,11346,0.406,0.594
franklin_ma,MA,Joe Biden,DEM,12475,7871,20346,0.387,0.613
holbrook_ma,MA,Joe Biden,DEM,3710,2503,6213,0.403,0.597
medfield_ma,MA,Joe Biden,DEM,5668,2543,8211,0.31,0.69
medway_ma,MA,Joe Biden,DEM,5156,3260,8416,0.387,0.613
millis_ma,MA,Joe Biden,DEM,3502,2137,5639,0.379,0.621
milton_ma,MA,Joe Biden,DEM,12862,4792,17654,0.271,0.729
needham_ma,MA,Joe Biden,DEM,15573,4540,20113,0.226,0.774
norfolk_ma,MA,Joe Biden,DEM,4100,2753,6853,0.402,0.598
norwood_ma,MA,Joe Biden,DEM,11212,6241,17453,0.358,0.642
plainville_ma,MA,Joe Biden,DEM,3196,2627,5823,0.451,0.549
quincy_ma,MA,Joe Biden,DEM,30446,15347,45793,0.335,0.665
randolph_ma,MA,Joe Biden,DEM,13676,3779,17455,0.216,0.784
sharon_ma,MA,Joe Biden,DEM,8778,2839,11617,0.244,0.756
stoughton_ma,MA,Joe Biden,DEM,10254,5369,15623,0.344,0.656
walpole_ma,MA,Joe Biden,DEM,9474,6692,16166,0.414,0.586
wellesley_ma,MA,Joe Biden,DEM,12630,3712,16342,0.227,0.773
westwood_ma,MA,Joe Biden,DEM,6832,3713,10545,0.352,0.648
weymouth_ma,MA,Joe Biden,DEM,19615,13212,32827,0.402,0.598
wrentham_ma,MA,Joe Biden,DEM,4247,3560,7807,0.456,0.544
abington_ma,MA,Joe Biden,DEM,5209,4451,9660,0.461,0.539
bridgewater_ma,MA,Joe Biden,DEM,7688,6928,14616,0.474,0.526
brockton_ma,MA,Joe Biden,DEM,29475,9237,38712,0.239,0.761
duxbury_ma,MA,Joe Biden,DEM,6910,4309,11219,0.384,0.616
hanover_ma,MA,Joe Biden,DEM,4910,4742,9652,0.491,0.509
hingham_ma,MA,Joe Biden,DEM,10855,5374,16229,0.331,0.669
hull_ma,MA,Joe Biden,DEM,4507,2573,7080,0.363,0.637
kingston_ma,MA,Joe Biden,DEM,4522,3998,8520,0.469,0.531
marion_ma,MA,Joe Biden,DEM,2369,1327,3696,0.359,0.641
marshfield_ma,MA,Joe Biden,DEM,9671,7811,17482,0.447,0.553
mattapoisett_ma,MA,Joe Biden,DEM,2730,1967,4697,0.419,0.581
norwell_ma,MA,Joe Biden,DEM,4291,3095,7386,0.419,0.581
pembroke_ma,MA,Joe Biden,DEM,6174,5579,11753,0.475,0.525
plymouth_ma,MA,Joe Biden,DEM,21266,16070,37336,0.43,0.57
plympton_ma,MA,Joe Biden,DEM,962,956,1918,0.498,0.502
rockland_ma,MA,Joe Biden,DEM,5400,4594,9994,0.46,0.54
scituate_ma,MA,Joe Biden,DEM,8608,4922,13530,0.364,0.636
wareham_ma,MA,Joe Biden,DEM,6883,5843,12726,0.459,0.541
whitman_ma,MA,Joe Biden,DEM,4496,4133,8629,0.479,0.521
boston_ma,MA,Joe Biden,DEM,242717,51079,293796,0.174,0.826
chelsea_ma,MA,Joe Biden,DEM,8155,2369,10524,0.225,0.775
revere_ma,MA,Joe Biden,DEM,13360,7530,20890,0.36,0.64
winthrop_ma,MA,Joe Biden,DEM,6290,3962,10252,0.386,0.614
ashburnham_ma,MA,Joe Biden,DEM,2030,1797,3827,0.47,0.53
athol_ma,MA,Joe Biden,DEM,2705,2797,5502,0.508,0.492
auburn_ma,MA,Joe Biden,DEM,5620,4581,10201,0.449,0.551
barre_ma,MA,Joe Biden,DEM,1535,1622,3157,0.514,0.486
berlin_ma,MA,Joe Biden,DEM,1375,890,2265,0.393,0.607
bolton_ma,MA,Joe Biden,DEM,2529,1233,3762,0.328,0.672
boylston_ma,MA,Joe Biden,DEM,1877,1427,3304,0.432,0.568
clinton_ma,MA,Joe Biden,DEM,4688,3138,7826,0.401,0.599
fitchburg_ma,MA,Joe Biden,DEM,9897,6612,16509,0.401,0.599
gardner_ma,MA,Joe Biden,DEM,5213,4231,9444,0.448,0.552
grafton_ma,MA,Joe Biden,DEM,7139,4314,11453,0.377,0.623
hardwick_ma,MA,Joe Biden,DEM,749,780,1529,0.51,0.49
harvard_ma,MA,Joe Biden,DEM,3074,1055,4129,0.256,0.744
holden_ma,MA,Joe Biden,DEM,7325,5329,12654,0.421,0.579
hopedale_ma,MA,Joe Biden,DEM,2285,1490,3775,0.395,0.605
lancaster_ma,MA,Joe Biden,DEM,2458,1896,4354,0.435,0.565
leominster_ma,MA,Joe Biden,DEM,12344,9181,21525,0.427,0.573
lunenburg_ma,MA,Joe Biden,DEM,4027,3165,7192,0.44,0.56
mendon_ma,MA,Joe Biden,DEM,2067,1877,3944,0.476,0.524
milford_ma,MA,Joe Biden,DEM,8700,5880,14580,0.403,0.597
millbury_ma,MA,Joe Biden,DEM,4196,3966,8162,0.486,0.514
northborough_ma,MA,Joe Biden,DEM,6476,3211,9687,0.331,0.669
northbridge_ma,MA,Joe Biden,DEM,4720,4508,9228,0.489,0.511
paxton_ma,MA,Joe Biden,DEM,1625,1337,2962,0.451,0.549
petersham_ma,MA,Joe Biden,DEM,528,344,872,0.394,0.606
princeton_ma,MA,Joe Biden,DEM,1530,1045,2575,0.406,0.594
royalston_ma,MA,Joe Biden,DEM,408,379,787,0.482,0.518
rutland_ma,MA,Joe Biden,DEM,2818,2857,5675,0.503,0.497
shrewsbury_ma,MA,Joe Biden,DEM,13590,7541,21131,0.357,0.643
southborough_ma,MA,Joe Biden,DEM,4618,2047,6665,0.307,0.693
southbridge_ma,MA,Joe Biden,DEM,4079,3182,7261,0.438,0.562
sterling_ma,MA,Joe Biden,DEM,2841,2610,5451,0.479,0.521
sturbridge_ma,MA,Joe Biden,DEM,3417,2676,6093,0.439,0.561
sutton_ma,MA,Joe Biden,DEM,3091,3227,6318,0.511,0.489
upton_ma,MA,Joe Biden,DEM,3173,2127,5300,0.401,0.599
uxbridge_ma,MA,Joe Biden,DEM,4351,4376,8727,0.501,0.499
webster_ma,MA,Joe Biden,DEM,4046,4252,8298,0.512,0.488
westborough_ma,MA,Joe Biden,DEM,7569,3067,10636,0.288,0.712
west boylston_ma,MA,Joe Biden,DEM,2788,2014,4802,0.419,0.581
west brookfield_ma,MA,Joe Biden,DEM,1137,1190,2327,0.511,0.489
westminster_ma,MA,Joe Biden,DEM,2665,2629,5294,0.497,0.503
worcester_ma,MA,Joe Biden,DEM,48584,22786,71370,0.319,0.681
genesee_mi,MI,Joe Biden,DEM,119390,101970,221360,0.461,0.539
ingham_mi,MI,Joe Biden,DEM,94212,50338,144550,0.348,0.652
kalamazoo_mi,MI,Joe Biden,DEM,83686,59728,143414,0.416,0.584
kent_mi,MI,Joe Biden,DEM,187915,173133,361048,0.48,0.52
leelanau_mi,MI,Joe Biden,DEM,8795,8105,16900,0.48,0.52
marquette_mi,MI,Joe Biden,DEM,20465,16997,37462,0.454,0.546
muskegon_mi,MI,Joe Biden,DEM,45643,46801,92444,0.506,0.494
oakland_mi,MI,Joe Biden,DEM,434148,336203,770351,0.436,0.564
saginaw_mi,MI,Joe Biden,DEM,51088,52261,103349,0.506,0.494
washtenaw_mi,MI,Joe Biden,DEM,157136,59282,216418,0.274,0.726
wayne_mi,MI,Joe Biden,DEM,597170,275299,872469,0.316,0.684
blue earth_mn,MN,Joe Biden,DEM,18330,17721,36051,0.492,0.508
carlton_mn,MN,Joe Biden,DEM,10098,10271,20369,0.504,0.496
clay_mn,MN,Joe Biden,DEM,16357,15882,32239,0.493,0.507
cook_mn,MN,Joe Biden,DEM,2496,1310,3806,0.344,0.656
dakota_mn,MN,Joe Biden,DEM,146155,116104,262259,0.443,0.557
hennepin_mn,MN,Joe Biden,DEM,532623,223346,755969,0.295,0.705
lake_mn,MN,Joe Biden,DEM,3647,3555,7202,0.494,0.506
nicollet_mn,MN,Joe Biden,DEM,9622,9503,19125,0.497,0.503
olmsted_mn,MN,Joe Biden,DEM,49491,41894,91385,0.458,0.542
ramsey_mn,MN,Joe Biden,DEM,211620,84357,295977,0.285,0.715
st. louis_mn,MN,Joe Biden,DEM,67704,51827,119531,0.434,0.566
washington_mn,MN,Joe Biden,DEM,89165,77621,166786,0.465,0.535
winona_mn,MN,Joe Biden,DEM,13333,13840,27173,0.509,0.491
adams_ms,MS,Joe Biden,DEM,7917,5842,13759,0.425,0.575
bolivar_ms,MS,Joe Biden,DEM,8904,4851,13755,0.353,0.647
claiborne_ms,MS,Joe Biden,DEM,3772,681,4453,0.153,0.847
clay_ms,MS,Joe Biden,DEM,5844,4362,10206,0.427,0.573
coahoma_ms,MS,Joe Biden,DEM,6020,2487,8507,0.292,0.708
copiah_ms,MS,Joe Biden,DEM,6470,6427,12897,0.498,0.502
hinds_ms,MS,Joe Biden,DEM,73550,26641,100191,0.266,0.734
holmes_ms,MS,Joe Biden,DEM,6588,1527,8115,0.188,0.812
humphreys_ms,MS,Joe Biden,DEM,3016,1173,4189,0.28,0.72
issaquena_ms,MS,Joe Biden,DEM,355,321,676,0.475,0.525
jasper_ms,MS,Joe Biden,DEM,4341,4401,8742,0.503,0.497
jefferson_ms,MS,Joe Biden,DEM,3327,584,3911,0.149,0.851
jefferson davis_ms,MS,Joe Biden,DEM,3599,2614,6213,0.421,0.579
kemper_ms,MS,Joe Biden,DEM,2887,1845,4732,0.39,0.61
leflore_ms,MS,Joe Biden,DEM,7648,3245,10893,0.298,0.702
marshall_ms,MS,Joe Biden,DEM,8057,7773,15830,0.491,0.509
noxubee_ms,MS,Joe Biden,DEM,4040,1301,5341,0.244,0.756
oktibbeha_ms,MS,Joe Biden,DEM,10299,9513,19812,0.48,0.52
pike_ms,MS,Joe Biden,DEM,8646,8714,17360,0.502,0.498
quitman_ms,MS,Joe Biden,DEM,2150,1079,3229,0.334,0.666
sharkey_ms,MS,Joe Biden,DEM,1465,718,2183,0.329,0.671
sunflower_ms,MS,Joe Biden,DEM,6781,2902,9683,0.3,0.7
tallahatchie_ms,MS,Joe Biden,DEM,3105,2586,5691,0.454,0.546
tunica_ms,MS,Joe Biden,DEM,2580,985,3565,0.276,0.724
warren_ms,MS,Joe Biden,DEM,10442,10614,21056,0.504,0.496
washington_ms,MS,Joe Biden,DEM,12503,5522,18025,0.306,0.694
wilkinson_ms,MS,Joe Biden,DEM,2749,1381,4130,0.334,0.666
yazoo_ms,MS,Joe Biden,DEM,5496,4945,10441,0.474,0.526
boone_mo,MO,Joe Biden,DEM,50064,41104,91168,0.451,0.549
jackson_mo,MO,Joe Biden,DEM,199842,133221,333063,0.4,0.6
st. louis_mo,MO,Joe Biden,DEM,328151,208295,536446,0.388,0.612
st. louis city_mo,MO,Joe Biden,DEM,110089,23778,133867,0.178,0.822
big horn_mt,MT,Joe Biden,DEM,2491,2293,4784,0.479,0.521
blaine_mt,MT,Joe Biden,DEM,1589,1528,3117,0.49,0.51
deer lodge_mt,MT,Joe Biden,DEM,2562,2329,4891,0.476,0.524
gallatin_mt,MT,Joe Biden,DEM,37044,34463,71507,0.482,0.518
glacier_mt,MT,Joe Biden,DEM,3610,2029,5639,0.36,0.64
missoula_mt,MT,Joe Biden,DEM,43357,28629,71986,0.398,0.602
silver bow_mt,MT,Joe Biden,DEM,10392,8435,18827,0.448,0.552
douglas_ne,NE,Joe Biden,DEM,150350,126190,276540,0.456,0.544
lancaster_ne,NE,Joe Biden,DEM,82293,74922,157215,0.477,0.523
clark_nv,NV,Joe Biden,DEM,521852,450658,972510,0.463,0.537
washoe_nv,NV,Joe Biden,DEM,128128,124014,252142,0.492,0.508
albany_nh,NH,Joe Biden,DEM,250,199,449,0.443,0.557
bartlett_nh,NH,Joe Biden,DEM,1374,796,2170,0.367,0.633
conway_nh,NH,Joe Biden,DEM,3411,2555,5966,0.428,0.572
eaton_nh,NH,Joe Biden,DEM,188,121,309,0.392,0.608
freedom_nh,NH,Joe Biden,DEM,538,552,1090,0.506,0.494
harts location_nh,NH,Joe Biden,DEM,23,20,43,0.465,0.535
jackson_nh,NH,Joe Biden,DEM,567,219,786,0.279,0.721
madison_nh,NH,Joe Biden,DEM,926,777,1703,0.456,0.544
sandwich_nh,NH,Joe Biden,DEM,718,425,1143,0.372,0.628
tamworth_nh,NH,Joe Biden,DEM,899,869,1768,0.492,0.508
alstead_nh,NH,Joe Biden,DEM,684,505,1189,0.425,0.575
chesterfield_nh,NH,Joe Biden,DEM,1390,1002,2392,0.419,0.581
dublin_nh,NH,Joe Biden,DEM,687,422,1109,0.381,0.619
harrisville_nh,NH,Joe Biden,DEM,553,207,760,0.272,0.728
hinsdale_nh,NH,Joe Biden,DEM,1048,867,1915,0.453,0.547
jaffrey_nh,NH,Joe Biden,DEM,1528,1490,3018,0.494,0.506
keene_nh,NH,Joe Biden,DEM,8950,3979,12929,0.308,0.692
marlborough_nh,NH,Joe Biden,DEM,806,467,1273,0.367,0.633
marlow_nh,NH,Joe Biden,DEM,277,219,496,0.442,0.558
nelson_nh,NH,Joe Biden,DEM,275,176,451,0.39,0.61
roxbury_nh,NH,Joe Biden,DEM,92,52,144,0.361,0.639
sullivan_nh,NH,Joe Biden,DEM,216,196,412,0.476,0.524
surry_nh,NH,Joe Biden,DEM,307,256,563,0.455,0.545
swanzey_nh,NH,Joe Biden,DEM,2008,1822,3830,0.476,0.524
walpole_nh,NH,Joe Biden,DEM,1470,877,2347,0.374,0.626
westmoreland_nh,NH,Joe Biden,DEM,660,473,1133,0.417,0.583
berlin_nh,NH,Joe Biden,DEM,2147,1918,4065,0.472,0.528
dixville_nh,NH,Joe Biden,DEM,5,0,5,0.0,1.0
gorham_nh,NH,Joe Biden,DEM,906,780,1686,0.463,0.537
randolph_nh,NH,Joe Biden,DEM,186,91,277,0.329,0.671
shelburne_nh,NH,Joe Biden,DEM,131,123,254,0.484,0.516
stratford_nh,NH,Joe Biden,DEM,159,141,300,0.47,0.53
ashland_nh,NH,Joe Biden,DEM,632,586,1218,0.481,0.519
bethlehem_nh,NH,Joe Biden,DEM,1021,650,1671,0.389,0.611
campton_nh,NH,Joe Biden,DEM,1120,1009,2129,0.474,0.526
canaan_nh,NH,Joe Biden,DEM,1162,924,2086,0.443,0.557
easton_nh,NH,Joe Biden,DEM,167,67,234,0.286,0.714
ellsworth_nh,NH,Joe Biden,DEM,45,33,78,0.423,0.577
enfield_nh,NH,Joe Biden,DEM,1777,988,2765,0.357,0.643
franconia_nh,NH,Joe Biden,DEM,542,259,801,0.323,0.677
hanover_nh,NH,Joe Biden,DEM,6210,907,7117,0.127,0.873
holderness_nh,NH,Joe Biden,DEM,890,591,1481,0.399,0.601
lebanon_nh,NH,Joe Biden,DEM,5895,2054,7949,0.258,0.742
lincoln_nh,NH,Joe Biden,DEM,513,410,923,0.444,0.556
littleton_nh,NH,Joe Biden,DEM,1557,1558,3115,0.5,0.5
lyme_nh,NH,Joe Biden,DEM,1074,231,1305,0.177,0.823
orford_nh,NH,Joe Biden,DEM,539,284,823,0.345,0.655
piermont_nh,NH,Joe Biden,DEM,241,199,440,0.452,0.548
plymouth_nh,NH,Joe Biden,DEM,2214,1201,3415,0.352,0.648
sugar hill_nh,NH,Joe Biden,DEM,316,169,485,0.348,0.652
thornton_nh,NH,Joe Biden,DEM,958,773,1731,0.447,0.553
waterville_nh,NH,Joe Biden,DEM,238,136,374,0.364,0.636
woodstock_nh,NH,Joe Biden,DEM,480,378,858,0.441,0.559
amherst_nh,NH,Joe Biden,DEM,4796,3341,8137,0.411,0.589
bedford_nh,NH,Joe Biden,DEM,7521,7218,14739,0.49,0.51
brookline_nh,NH,Joe Biden,DEM,1903,1725,3628,0.475,0.525
francestown_nh,NH,Joe Biden,DEM,592,560,1152,0.486,0.514
greenfield_nh,NH,Joe Biden,DEM,529,481,1010,0.476,0.524
hancock_nh,NH,Joe Biden,DEM,875,423,1298,0.326,0.674
hollis_nh,NH,Joe Biden,DEM,3277,2548,5825,0.437,0.563
lyndeborough_nh,NH,Joe Biden,DEM,564,574,1138,0.504,0.496
manchester_nh,NH,Joe Biden,DEM,29464,23142,52606,0.44,0.56
merrimack_nh,NH,Joe Biden,DEM,8725,7972,16697,0.477,0.523
milford_nh,NH,Joe Biden,DEM,4644,4317,8961,0.482,0.518
mont vernon_nh,NH,Joe Biden,DEM,1011,767,1778,0.431,0.569
nashua_nh,NH,Joe Biden,DEM,26770,18511,45281,0.409,0.591
peterborough_nh,NH,Joe Biden,DEM,3090,1310,4400,0.298,0.702
sharon_nh,NH,Joe Biden,DEM,153,120,273,0.44,0.56
temple_nh,NH,Joe Biden,DEM,518,443,961,0.461,0.539
wilton_nh,NH,Joe Biden,DEM,1330,1143,2473,0.462,0.538
andover_nh,NH,Joe Biden,DEM,844,751,1595,0.471,0.529
bow_nh,NH,Joe Biden,DEM,3256,2256,5512,0.409,0.591
bradford_nh,NH,Joe Biden,DEM,563,510,1073,0.475,0.525
canterbury_nh,NH,Joe Biden,DEM,1009,745,1754,0.425,0.575
concord_nh,NH,Joe Biden,DEM,15511,8364,23875,0.35,0.65
henniker_nh,NH,Joe Biden,DEM,1569,1142,2711,0.421,0.579
hopkinton_nh,NH,Joe Biden,DEM,2688,1475,4163,0.354,0.646
newbury_nh,NH,Joe Biden,DEM,905,762,1667,0.457,0.543
new london_nh,NH,Joe Biden,DEM,2081,1113,3194,0.348,0.652
pembroke_nh,NH,Joe Biden,DEM,2189,2136,4325,0.494,0.506
sutton_nh,NH,Joe Biden,DEM,753,595,1348,0.441,0.559
warner_nh,NH,Joe Biden,DEM,1050,878,1928,0.455,0.545
wilmot_nh,NH,Joe Biden,DEM,583,373,956,0.39,0.61
brentwood_nh,NH,Joe Biden,DEM,1505,1409,2914,0.484,0.516
exeter_nh,NH,Joe Biden,DEM,6820,3516,10336,0.34,0.66
greenland_nh,NH,Joe Biden,DEM,1723,1196,2919,0.41,0.59
hampton_nh,NH,Joe Biden,DEM,6150,5352,11502,0.465,0.535
kensington_nh,NH,Joe Biden,DEM,805,752,1557,0.483,0.517
new castle_nh,NH,Joe Biden,DEM,619,285,904,0.315,0.685
newfields_nh,NH,Joe Biden,DEM,719,536,1255,0.427,0.573
newmarket_nh,NH,Joe Biden,DEM,3953,2051,6004,0.342,0.658
north hampton_nh,NH,Joe Biden,DEM,1987,1497,3484,0.43,0.57
nottingham_nh,NH,Joe Biden,DEM,1769,1727,3496,0.494,0.506
portsmouth_nh,NH,Joe Biden,DEM,10663,4038,14701,0.275,0.725
rye_nh,NH,Joe Biden,DEM,2781,1684,4465,0.377,0.623
stratham_nh,NH,Joe Biden,DEM,3306,2179,5485,0.397,0.603
barrington_nh,NH,Joe Biden,DEM,3142,2862,6004,0.477,0.523
dover_nh,NH,Joe Biden,DEM,12508,6721,19229,0.35,0.65
durham_nh,NH,Joe Biden,DEM,5970,1840,7810,0.236,0.764
lee_nh,NH,Joe Biden,DEM,1957,1019,2976,0.342,0.658
madbury_nh,NH,Joe Biden,DEM,824,488,1312,0.372,0.628
rollinsford_nh,NH,Joe Biden,DEM,951,785,1736,0.452,0.548
somersworth_nh,NH,Joe Biden,DEM,3422,2649,6071,0.436,0.564
acworth_nh,NH,Joe Biden,DEM,293,276,569,0.485,0.515
claremont_nh,NH,Joe Biden,DEM,2895,2918,5813,0.502,0.498
cornish_nh,NH,Joe Biden,DEM,679,430,1109,0.388,0.612
grantham_nh,NH,Joe Biden,DEM,1669,778,2447,0.318,0.682
langdon_nh,NH,Joe Biden,DEM,206,206,412,0.5,0.5
plainfield_nh,NH,Joe Biden,DEM,1135,550,1685,0.326,0.674
springfield_nh,NH,Joe Biden,DEM,437,452,889,0.508,0.492
sunapee_nh,NH,Joe Biden,DEM,1309,1122,2431,0.462,0.538
atlantic_nj,NJ,Joe Biden,DEM,73808,66633,140441,0.474,0.526
bergen_nj,NJ,Joe Biden,DEM,285967,211493,497460,0.425,0.575
burlington_nj,NJ,Joe Biden,DEM,154595,108055,262650,0.411,0.589
camden_nj,NJ,Joe Biden,DEM,175065,90534,265599,0.341,0.659
cumberland_nj,NJ,Joe Biden,DEM,32742,29833,62575,0.477,0.523
essex_nj,NJ,Joe Biden,DEM,266820,78491,345311,0.227,0.773
gloucester_nj,NJ,Joe Biden,DEM,86702,86751,173453,0.5,0.5
hudson_nj,NJ,Joe Biden,DEM,181452,69006,250458,0.276,0.724
mercer_nj,NJ,Joe Biden,DEM,122532,54691,177223,0.309,0.691
middlesex_nj,NJ,Joe Biden,DEM,226250,149442,375692,0.398,0.602
morris_nj,NJ,Joe Biden,DEM,153881,147036,300917,0.489,0.511
passaic_nj,NJ,Joe Biden,DEM,129097,95233,224330,0.425,0.575
somerset_nj,NJ,Joe Biden,DEM,111173,75718,186891,0.405,0.595
union_nj,NJ,Joe Biden,DEM,170245,83796,254041,0.33,0.67
bernalillo_nm,NM,Joe Biden,DEM,193757,123833,317590,0.39,0.61
cibola_nm,NM,Joe Biden,DEM,4745,4158,8903,0.467,0.533
do�a ana_nm,NM,Joe Biden,DEM,47957,34684,82641,0.42,0.58
grant_nm,NM,Joe Biden,DEM,7590,6845,14435,0.474,0.526
guadalupe_nm,NM,Joe Biden,DEM,1234,955,2189,0.436,0.564
los alamos_nm,NM,Joe Biden,DEM,7554,4739,12293,0.386,0.614
mckinley_nm,NM,Joe Biden,DEM,18029,8457,26486,0.319,0.681
mora_nm,NM,Joe Biden,DEM,1745,941,2686,0.35,0.65
rio arriba_nm,NM,Joe Biden,DEM,10990,5638,16628,0.339,0.661
sandoval_nm,NM,Joe Biden,DEM,40588,35974,76562,0.47,0.53
san miguel_nm,NM,Joe Biden,DEM,7888,3643,11531,0.316,0.684
santa fe_nm,NM,Joe Biden,DEM,62530,19697,82227,0.24,0.76
socorro_nm,NM,Joe Biden,DEM,3722,3438,7160,0.48,0.52
taos_nm,NM,Joe Biden,DEM,13121,4060,17181,0.236,0.764
albany_ny,NY,Joe Biden,DEM,99474,54112,153586,0.352,0.648
bronx_ny,NY,Joe Biden,DEM,355374,70509,425883,0.166,0.834
broome_ny,NY,Joe Biden,DEM,47010,45784,92794,0.493,0.507
clinton_ny,NY,Joe Biden,DEM,18364,17073,35437,0.482,0.518
columbia_ny,NY,Joe Biden,DEM,20386,15136,35522,0.426,0.574
dutchess_ny,NY,Joe Biden,DEM,81443,69302,150745,0.46,0.54
erie_ny,NY,Joe Biden,DEM,267174,205847,473021,0.435,0.565
essex_ny,NY,Joe Biden,DEM,9947,9324,19271,0.484,0.516
kings_ny,NY,Joe Biden,DEM,703310,210380,913690,0.23,0.77
monroe_ny,NY,Joe Biden,DEM,225746,154118,379864,0.406,0.594
nassau_ny,NY,Joe Biden,DEM,396504,334479,730983,0.458,0.542
new york_ny,NY,Joe Biden,DEM,603040,92223,695263,0.133,0.867
onondaga_ny,NY,Joe Biden,DEM,138894,95841,234735,0.408,0.592
queens_ny,NY,Joe Biden,DEM,569038,219224,788262,0.278,0.722
rensselaer_ny,NY,Joe Biden,DEM,40969,38317,79286,0.483,0.517
rockland_ny,NY,Joe Biden,DEM,75802,74567,150369,0.496,0.504
saratoga_ny,NY,Joe Biden,DEM,68471,64184,132655,0.484,0.516
schenectady_ny,NY,Joe Biden,DEM,42465,32397,74862,0.433,0.567
tompkins_ny,NY,Joe Biden,DEM,33619,12116,45735,0.265,0.735
ulster_ny,NY,Joe Biden,DEM,57970,39450,97420,0.405,0.595
westchester_ny,NY,Joe Biden,DEM,312371,149894,462265,0.324,0.676
anson_nc,NC,Joe Biden,DEM,5789,5405,11194,0.483,0.517
bertie_nc,NC,Joe Biden,DEM,5939,3876,9815,0.395,0.605
buncombe_nc,NC,Joe Biden,DEM,96515,65054,161569,0.403,0.597
chatham_nc,NC,Joe Biden,DEM,26787,21812,48599,0.449,0.551
cumberland_nc,NC,Joe Biden,DEM,84469,62681,147150,0.426,0.574
durham_nc,NC,Joe Biden,DEM,144688,35226,179914,0.196,0.804
edgecombe_nc,NC,Joe Biden,DEM,16089,9388,25477,0.368,0.632
forsyth_nc,NC,Joe Biden,DEM,113033,88237,201270,0.438,0.562
guilford_nc,NC,Joe Biden,DEM,173086,111400,284486,0.392,0.608
halifax_nc,NC,Joe Biden,DEM,15545,10214,25759,0.397,0.603
hertford_nc,NC,Joe Biden,DEM,7097,3537,10634,0.333,0.667
hoke_nc,NC,Joe Biden,DEM,11804,9835,21639,0.455,0.545
mecklenburg_nc,NC,Joe Biden,DEM,378107,188946,567053,0.333,0.667
nash_nc,NC,Joe Biden,DEM,25947,26324,52271,0.504,0.496
new hanover_nc,NC,Joe Biden,DEM,66138,65692,131830,0.498,0.502
northampton_nc,NC,Joe Biden,DEM,6069,4040,10109,0.4,0.6
orange_nc,NC,Joe Biden,DEM,63594,21403,84997,0.252,0.748
pasquotank_nc,NC,Joe Biden,DEM,9832,10065,19897,0.506,0.494
pitt_nc,NC,Joe Biden,DEM,47252,40321,87573,0.46,0.54
